Year,Rank,Title,Author,INTRO,TB
2023,91,별의 커비 디스커버리 1,다카세 미에/현승희 역/가리노 타우 그림,"〈별의 커비〉 탄생 30주년 기념!〈별의 커비 디스커버리〉의 소설판!〈별의 커비〉 탄생 30주년을 기념해 발매된 닌텐도의 메가셀러 〈별의 커비 디스커버리〉가 소설로 출간돼 전 세계 모험가들에게 또 하나의 즐거움을 선사합니다. 일본 출간 당시 어린이 종합 1위, 전체 20위에 오르며 단숨에 베스트셀러로 도약한 〈별의 커비 디스커버리〉는, 어린이들은 물론 게임을 좋아하는 성인들까지 다양한 연령대에서 사랑받은 화제작입니다. 전작인 〈별의 커비 스타 얼라이즈〉보다 더욱 다양해진 캐릭터들의 등장과 경계 없는 세계관의 확장으로 환상적인 스토리를 구현한 신작 〈별의 커비 디스커버리〉는, 푸푸푸랜드 하늘에 정체 모를 소용돌이가 발생하면서 벌어지는 커비와 친구들의 유쾌, 발랄 모험 이야기입니다.정체 모를 소용돌이에 빨려 들어간 커비와 웨이들 디 그리고 디디디 대왕은 한번도 본 적 없는 ‘새로운 세계’로 떨어지고, 그곳에서 만난 새로운 친구 에피린과 함께 위기에 빠진 웨이들 디 친구들을 구하기 위한 모험을 시작합니다. 팝스타와는 다른 우주에 존재하는 ‘새로운 세계’, 짐승의 왕 ‘레온갈프’가 이끄는 ‘비스트 군단’과의 끝없는 전투, 모두를 위험에 빠뜨린 최후의 적과 벌이는 마지막 전투 등, 게임을 통해서는 볼 수 없었던 새로운 이야기들이 어른들은 물론, 우리 아이들의 상상력과 흥미를 마구 자극할 것입니다.  커비와 친구들이 펼치는 즐겁고 놀라운 대활약을 기대해주세요.펼쳐보기",프롤로그1. 소용돌이 너머의 새로운 세계!2. 웨이들 디를 찾아라!3. 비스트 군단의 간부 등장!4. 믿음직한 동료5. 대혼란 놀이동산6. 새로운 카피 능력7. 상상도 못 한 재회8. 행방을 쫓아서9. 용암이 부글부글! 금지구역10. 가면을 쓴 숙적11. 대결! 짐승의 왕 레온갈프12. 팝스타의 대위기!에필로그?펼쳐보기
2023,92,Go Go 카카오프렌즈 자연탐사 2: 사하라 사막,"김미영, 조주희/김정한 그림","Go Go 카카오프렌즈, 극한 환경의 사막으로!두 번째 자연탐사는 사하라에서 펼쳐진다누적 200만 부 판매 초베스트셀러 〈Go Go 카카오프렌즈 역사문화〉에 이은새로운 베스트셀러 〈Go Go 카카오프렌즈 자연탐사〉, 대망의 2권 출간!대체불가 주인공 ‘카카오프렌즈’가 지구의 자연, 생태, 기후, 환경을 탐사하러 새로이 나섰다!전 지구의 다양한 기후대와 생태계를 배경으로 벌어지는 본격 지구 자연 생태 탐사 학습만화[줄거리]카카오프렌즈의 두 번째 자연탐사!뜨겁고 건조한 사막에 적응한 동식물과 사람들을 찾아 사하라로 Go Go!씨드 뱅크에서 사라진 씨드볼이 두 번째 신호를 보내온 곳은 아프리카 대륙의 드넓은 사막 사하라! 일교차가 30도를 넘고 비도 거의 오지 않는 곳이지만 이곳에서도 꿋꿋하게 살아가는 다양한 생물과 사람들이 있어. 게다가 안티까지 등장하다니! 대체 이번 탐사에선 무슨 일이 벌어질까?사하라의 모든 것을 알고 싶다면 카카오프렌즈와 함께 Go Go!펼쳐보기","1장 사하라 사막 탐사 시작!무덥고 메마른 사하라2장 마라톤 끝에 만난 첫 씨드볼사하라 사막의 놀라운 지형3장 암벽에 새겨진 녹색 사하라반전 매력! 사하라의 역사4장 짠 오아시스와 단 대추야자사막의 꽃, 오아시스5장 황금과 소금의 도시, 팀북투사하라의 문명과 사람들6장 사하라의 무서운 모래 폭풍신비로운 사하라의 모래7장 아프리카를 푸르게, 푸르게사하라를 살릴 초록 장벽부록 _탐사 지도로 다시 보기_숨은 그림 찾기 컬러링펼쳐보기"
2023,93,채사장의 지대넓얕 2: 자본이라는 신,"채사장, 마케마케/정용환 그림","출간 즉시 베스트셀러2022년 소년한국 우수 어린이 도서 선정!어른들의 필독서 “지적 대화를 위한 넓고 얕은 지식”이제 어린이들이 읽고 열광하다지난 몇 년간 국내 인문학 열풍의 핵심은 《지적 대화를 위한 넓고 얕은 지식》 시리즈, 그리고 작가 채사장이었다. 그 어떤 이론보다 쉽고 재미있는 설명, 방대하고 복잡한 인문학을 하나의 흐름으로 꿰어낸 통찰력에 대중은 열광했다. 책의 제목을 줄인 ‘지대넓얕’이라는 말은 생소하지만 특별한 하나의 대명사가 되었다. 이 ‘지대넓얕’ 시리즈는 어느덧 팔순 어르신부터 중학생까지도 읽는 국민 교양서로 현재까지 그 명성을 이어가는 중이다.이 책은 ‘지대넓얕’의 핵심 주제를 스토리와 엮어낸, 국내 최초 어린이를 위한 인문교양 스토리 만화다. 지식을 한 편의 강렬한 이야기로 이해하고, 이를 통해 ‘생각하는 힘’을 길러주는 이런 인문학 아동서는 거의 없었다. 《채사장의 지대넓얕》시리즈는 1권에서 권력의 탄생을 다루며 어린이 독자들에게 성공적인 첫 신호탄을 쏘았다. 이제 2권에서 자본주의 신화를 다루며 더욱 본격적인 스토리로 돌아왔다.펼쳐보기","프롤로그 신이었던 사나이1. 자본가의 빛과 어둠- 근대 자본주의의 전개 1[채사장의 핵심노트] 공급과잉이 시작되었다[마스터의 보고서] 산업혁명 이후 새로운 계급[Break time] 발명품을 찾아라!2. 원시인에게 뭘 팔겠다고?- 근대 자본주의의 전개 2[채사장의 핵심노트] 공급과잉을 해결하라[마스터의 보고서] 대항해 시대, 제국주의의 시작[Break time] 신항로 개척3. 강한 자가 지배한다- 제국주의 시대[채사장의 핵심노트] 그들에게는 식민지가 필요했다[마스터의 보고서] 영국의 제국주의와 저항운동[Break time] 식민지 미로 찾기4. 전쟁은 왜 일어났을까?- 제1차 세계대전[채사장의 핵심노트] 공급과잉이 전쟁을 일으켰다[마스터의 보고서] 제1차 세계대전[Break time] 숨은 그림 찾기5. 지구 멸망의 위기- 세계 경제대공황[채사장의 핵심노트] 가격 경쟁은 대공황으로 이어졌다[마스터의 보고서] 미국 경제의 몰락[Break time] 가로 세로 낱말풀이에필로그 다시 만난 미래최종정리펼쳐보기"
2023,94,흔한남매의 흔한 호기심 1,"흔한남매, 안치현/유난희 그림","궁금한 게 너~무 많은 호기심 꿈나무들 모여라!흔한남매가 어린이들의 호기심 해결을 위해 출동했다!구독자 수 206만 명의 인기 유튜브 크리에이터, 흔한남매의 과학 학습 만화!. 학습 만화라서 어렵고 딱딱할 것이라는 생각은 금물! 이 책은 유머러스한 에피소드 '만화'와 말랑말랑한 과학 '정보' 페이지, 핵심 키워드를 담은 '퀴즈', 그리고 마지막으로 성취감을 길러 줄 '특별 칭찬 상장'까지 지루할 틈 없는 흥미로운 구성으로 가득하다. 이 책을 통해 으로 배꼽 잡는 재미와 과학 호기심을 동시에 잡아보자.『흔한남매의 흔한 호기심』제1권. 우리 일상 속에도 다양한 과학 원리가 숨어 있다?  우리가 주변에서 흔히 듣는 ‘땅에 떨어진 음식을 3초 안에 주워 먹으면 괜찮다’는 속설에도 박테리아의 이동 속도와 관련된 과학 원리가 숨어 있다. 이 책에서는 ‘매운 걸 먹으면 스트레스가 풀릴까?’, ‘라면 면발은 왜 꼬불꼬불할까?’ 등 일상에서 한 번쯤은 궁금증을 느껴 봤을 18개의 호기심을 모았다.펼쳐보기","1화 나는 가끔 눈물을 흘린다 08다양한 상황에서 흘리는 눈물 중 가장 짠 눈물은?2화 내 머릿속에 초파리 16벌레가 눈 뒤로 넘어가면 어떻게 될까?3화 이것만 먹으면 노래를 잘할 수 있다고? 24날달걀을 먹으면 노래를 잘하게 될까?4화 이게 정말 내 목소리라고? 32녹음된 내 목소리는 왜 낯설게 들릴까?5화 뜻밖의 서바이벌 40갈증은 왜 느끼는 걸까?6화 으악, 셔! 이게 맛있다고?양치질하고 과일을 먹으면 왜 신맛이 날까?몸풀기 퀴즈 1 567화 우두둑! 뼈가 부러졌나 봐! 58손가락을 꺾을 때 왜 ‘뚝’ 소리가 나는 걸까?8화 머리가 좋아지는 특별한 비법은? 66운동을 하는 게 공부에 도움이 될까?9화 딸꾹! 어떻게 멈추지? 74딸꾹질은 왜 하는 걸까?10화 깜짝이야! 내가 왜 깼지? 82자다가 움찔하고 깨는 이유는 뭘까?11화 단맛이 나는 마법의 소금?! 90수박에 소금을 뿌리면 왜 더 달게 느껴질까?12화 꼬불꼬불 온 세상이 너로 가득해 98라면 면발은 왜 꼬불꼬불할까?몸풀기 퀴즈 2 10613화 스트레스 해소엔 역시 이것?! 108매운 걸 먹으면 정말 스트레스가 풀릴까?14화 우유가 하루 만에 상해 버렸어! 116왜 캔으로 된 우유는 없을까?15화 내 안에 껌 있다 124껌을 삼키면 배 속에 달라붙을까?16화 호호 불면 구멍이 뚫리는 솜사탕 132솜사탕은 어떻게 만들까?17화 3초 안에 먹으면 문제없어?! 140떨어진 음식, 3초 안에 주워 먹으면 괜찮을까?18화 과자 봉지가 열리는 순간 148과자 봉지는 왜 빵빵할까?몸풀기 퀴즈 3 156호기심 레벨 업 158특별 칭찬 상장 163펼쳐보기"
2023,95,하루 한장 한자 1: 8급(초등 1-1)(2024),미래엔콘텐츠연구회,"공부력 강화 프로그램한자능력검정시험 대비 문제지 2회 수록초등 교과서 어휘 학습과 함께 한자 급수 시험 대비까지 가능한 종합 한자 학습 교재입니다. 초등 교과서에 자주 나오는 어휘와 교과서 예문을 수록하여 우리말 어휘력을 기를 수 있습니다. 그림 연상 한자, 한중일 한자를 통한 재미있는 반복 학습으로 한자를 더욱 오래 기억할 수 있도록 구성하였습니다. 하루 한 장 50일 완성 프로그램으로 학습 부담을 덜고 학습 효과를 높였습니다.펼쳐보기",[1주] 日일 / 月월 / 山산 / 水수 / 火화[2주] 一일 / 二이 / 三삼 / 四사 / 五오[3주] 人인 / 大대 / 小소 / 女녀 / 王왕[4주] 六륙 / 七칠 / 八팔 / 九구 / 十십[5주] 東동 / 西서 / 南남 / 北북 / 中중[6주] 父부 / 母모 / 兄형 / 弟제 / 外외[7주] 木목 / 金금 / 土토 / 靑청 / 白백[8주] 長장 / 寸촌 / 先선 / 生생 / 民민[9주] 萬만 / 年년 / 韓한 / 國국 / 軍군[10주] 學학 / 校교 / 門문 / 敎교 / 室실[별책] 한자능력검정시험 대비 문제지 2회 수록한자 지도 방법 및 학습 계획표 수록펼쳐보기
2023,96,흔한남매 14,"흔한남매, 백난도/유난희 그림/흔한컴퍼니 감수","웃음에 겨워 춤이 절로 나오는 흔한남매의 신나는 일상!아무도 몰랐던 엄지의 속마음, 속담과 옛말로 에이미 참교육하기, 타임캡슐에 담긴 엄청난 비밀, 게임 세상 속에 갇힌 으뜸이와 에이미, 공포의 댄스 학원에서 벌어지는 오싹하고 코믹한 일 등 지루할 틈이 없는 흔한남매의 일상을 소개합니다!펼쳐보기",01화 웃자고 하는 장난02화 엄지의 속마음알쏭달쏭 다른 그림 찾기03화 누구나 공감하는 무서운 스토리04화 속담과 옛말로 에이미 참교육하기교훈과 지혜가 담긴 만화 속담 퀴즈05화 살쪄서 좋은 점06화 화해의 떡꼬치요리 금손 으뜸이의 시크릿 레시피07화 타임캡슐에 담긴 비밀08화 게임 속에서 탈출하기꼬불꼬불 미로 찾기09화 충격! 최애 너튜버의 정체는?!10화 공포의 댄스 학원꼭꼭 숨어라! 숨은그림찾기11화 인형이 된 흔한남매12화 으뜸이에게 찾아온 봄날?!우당탕탕 홈 비디오？펼쳐보기
2023,97,읽으면서 바로 써먹는 어린이 속담,한날,"초등 속담, 내 머릿속에 저장!여러분은 속담에 대해 얼마나 정확하게 알고 있나요? 속담을 많이 아는 만큼 어휘력이 좋아지는 건 당연한 말씀. 하지만 잘못 알고 있는 속담도 있고, 미처 몰랐던 속담도 있어요. 은유와 비유가 가득 담긴 속담, 제대로 알아야겠지요? 초등학생이라면 꼭 알아야 할 속담을 엄선해서 추려 인기 웹툰 작가의 그림으로 쉽고 재미있게 뜻을 설명함으로써 읽기만 해도 속담의 의미를 이해하고 실생활에 활용할 수 있어요. 속담과 친해지는 아주 쉬운 방법, 시작해볼까요?펼쳐보기","ㄱ01 가는 날이 장날02 가는 말이 고와야 오는 말이 곱다03 가랑비에 옷 젖는 줄 모른다04 가재는 게 편05 가지 많은 나무에 바람 잘 날 없다06 간에 붙었다 쓸개에 붙었다 한다07 같은 값이면 다홍치마08 개구리 올챙이 적 생각 못 한다09 개똥도 약에 쓰려면 없다10 고래 싸움에 새우 등 터진다11 고생 끝에 낙이 온다12 고양이 목에 방울 달기13 공든 탑이 무너지랴14 구슬이 서 말이라도 꿰어야 보배15 굼벵이도 구르는 재주는 있다16 금강산도 식후경17 까마귀 날자 배 떨어진다18 꿩 먹고 알 먹기ㄴ,ㄷ19 남의 손의 떡은 커 보인다20 남의 잔치에 감 놓아라 배 놓아라 한다21 낫 놓고 기역 자도 모른다22 낮말은 새가 듣고 밤말은 쥐가 듣는다23 내 코가 석 자24 누워서 침 뱉기25 다 된 죽에 코 빠뜨린다26 달도 차면 기운다27 달면 삼키고 쓰면 뱉는다28 닭 잡아먹고 오리발 내민다29 닭 쫓던 개 지붕 쳐다보듯 한다30 도둑이 제 발 저리다31 돌다리도 두들겨 보고 건너라32 되로 주고 말로 받는다33 될성부른 나무는 떡잎부터 알아본다34 등잔 밑이 어둡다35 떡 줄 사람은 생각도 않는데 김칫국부터 마신다36 똥 묻은 개가 겨 묻은 개 나무란다37 뛰는 놈 위에 나는 놈 있다ㅁ,ㅂ38 마른하늘에 날벼락이다39 말이 씨가 된다40 말 한마디로 천 냥 빚을 갚는다41 모르면 약이요 아는 게 병42 목마른 사람이 우물 판다43 못 먹는 감 찔러나 보다44 무쇠도 갈면 바늘 된다45 물에 빠진 놈 건져 놓으니 보따리 내놓으라 한다46 미꾸라지 한 마리가 온 웅덩이를 흐려 놓는다47 미운 아이 떡 하나 더 준다48 믿는 도끼에 발등 찍힌다49 밑 빠진 독에 물 붓기50 바늘 가는 데 실 간다51 바늘 도둑이 소도둑 된다52 발 없는 말이 천 리 간다53 방귀 뀐 놈이 성낸다54 배보다 배꼽이 더 크다55 백지장도 맞들면 낫다56 벼 이삭은 익을수록 고개를 숙인다57 벼룩도 낯짝이 있다58 병 주고 약 준다59 보고 못 먹는 것은 그림의 떡60 빈 수레가 요란하다61 빛 좋은 개살구ㅅ,ㅇ62 사공이 많으면 배가 산으로 간다63 서당 개 삼 년이면 풍월을 읊는다64 세 살 버릇 여든까지 간다65 소 잃고 외양간 고친다66 쇠귀에 경 읽기67 쇠뿔도 단김에 빼랬다68 수박 겉 핥기69 숭어가 뛰니까 망둥이도 뛴다70 식은 죽 먹기71 신선놀음에 도낏자루 썩는 줄 모른다72 아니 땐 굴뚝에 연기 나랴73 아닌 밤중에 홍두깨74 어물전 망신은 꼴뚜기가 시킨다75 언 발에 오줌 누기76 열 번 찍어 아니 넘어가는 나무 없다78 우물 안 개구리79 우물을 파도 한 우물을 파라80 원수는 외나무다리에서 만난다81 원숭이도 나무에서 떨어진다82 윗물이 맑아야 아랫물이 맑다83 입에 쓴 약이 몸에 좋다ㅈ,ㅊ,ㅋ,ㅌ,ㅎ84 자라 보고 놀란 가슴 솥뚜껑 보고 놀란다85 작은 고추가 더 맵다86 재주는 곰이 넘고 돈은 주인이 받는다87 쥐구멍에도 볕 들 날 있다88 지렁이도 밟으면 꿈틀한다89 짚신도 제짝이 있다90 참새가 방앗간을 그냥 지나치랴91 천 리 길도 한 걸음부터92 콩 심은 데 콩 나고 팥 심은 데 팥 난다93 콩으로 메주를 쑨다 해도 곧이 안 믿는다94 티끌 모아 태산95 하늘이 무너져도 솟아날 구멍이 있다96 하룻강아지 범 무서운 줄 모른다97 호랑이도 제 말 하면 온다98 호미로 막을 것을 가래로 막는다99 호박이 넝쿨째로 굴러 들어온다100 황소 뒷걸음치다 쥐 잡는다펼쳐보기"
2023,98,"설민석의 삼국지 대모험 12: 원술, 황제가 된 남자","단꿈아이, 설민석/스튜디오 담 그림","누구나 쉽고 재미있게!설민석이 들려주는 만화 삼국지어린이의 많은 사랑을 받아 온 ‘대모험’ 시리즈가 이번에는 ‘삼국지’로 새로운 모험을 떠납니다. 삼국지에는 혼란한 세상 속에서 꿈을 펼치며 나아간 영웅들의 용기와 지혜가 담겨 있어, 오랜 시간 동안 사랑받고 있지요. 이러한 삼국지를 처음 보는 어린이들도 재미있게 읽을 수 있도록 새로운 삼국지가 탄생했습니다!먼저 삼국의 역사와 소설에서 꼭 필요하고 감동이 될 만한 내용을 가져와 설민석 선생님이 가장 쉽게 들려줍니다. 또한 오늘날의 어린이들이 더욱 재미있게 빠져들도록, 상상력으로 이야기를 덧붙여 멋진 판타지 세계를 그려냈습니다. 더불어 웹툰 명가 ‘재담미디어’ 산하의 전문 창작 스튜디오에서 삼국지 인물들을 보다 실감나고 색다른 그림으로 만들어냈지요. 〈설민석의 삼국지 대모험〉에서 위기를 기회로 바꾸는 인물들의 모습을 보며, 오늘날을 살아가는 용기와 지혜를 얻길 바랍니다.[12권 줄거리]우리는 지금부터 황제를 사칭한역적 원술을 벌하러 갈 것이오!유비는 군사를 일으켜 원술을 처단하라는 황제의 명령에 따르기 위해 장비에게 서주성을 맡기고 길을 떠난다. 홀로 남겨진 장비는 술을 절대로 마시지 않겠다는 약속을 어기고 술에 손을 대고, 이 소식을 들은 여포는 장비가 취한 틈을 타서 서주성으로 쳐들어오는데…!한편 황제를 상징하는 옥새를 손에 넣은 원술은 혼란스러운 천하를 잠재운다는 명분으로 스스로 황제의 자리에 오른다. 이 소식을 들은 조조는 영웅들을 모아 역적 원술을 처단하기 위해 나아가는데…! 과연 욕심에 눈이 먼 원술의 최후는 어떻게 될 것인가?펼쳐보기",머리말 4이 책의 특징 5등장인물 6제1화 지키지 못한 약속 11제2화 조조의 큰 그림 47제3화 원술의 최후 109역사 알기 : 삼국지 역사 속으로 141이야기 Q&A : 질문 있어요! 143비교 읽기 : 〈삼국지연의〉와 비교해요! 146비교 읽기 : 한눈에 보는 삼색 삼국지 149삼국지 쓱쓱 컬러링 150펼쳐보기
2023,99,해님 달님 떡집,김리리/김이랑 그림,"140만 부 돌파!소원 떡이 만들어지는 신비한 마법 공간초등 3학년 국어 교과서 수록「만복이네 떡집」 시리즈 최신간시리즈 누적 판매 140만 부를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는 「만복이네 떡집」 아홉 번째 이야기, 『해님 달님 떡집』이 비룡소에서 출간되었다. 아이들의 걱정과 소망을 귀 기울여 듣고 소원 떡을 공들여 만드는 꼬랑지와 완성된 떡을 신속 정확하게 배달해 주는 왕구리의 찰떡궁합이 이어지는 한편, 아픈 엄마에 대한 걱정으로 그늘진 해님 달님 남매의 마음을 환하게 비추는 따듯한 이야기가 펼쳐진다.마음씨 착한 해님이는 학교에서 인기도 많고 동생 달님이에게는 둘도 없이 좋은 오빠다. 그런데 요즘 해님이는 친구들에게 거짓말을 하느라 속이 편할 날이 없다. 거짓말만 하면 어김없이 방귀가 부르릉 나오는 해님이의 고민을 엿들은 꼬랑지는 왕구리를 해님이의 집으로 보내 사정을 알아봐 달라고 부탁한다. 그리고 아픈 엄마를 걱정하며, 집을 자주 비우는 아빠를 대신해 동생까지 돌봐야 하는 해님이의 상황을 알게 된 꼬랑지는 해님 달님 남매를 위한 특별한 소원 떡을 만들기 시작한다.소원 떡 배달에 나선 왕구리에게 참을 수 없는 졸음이 쏟아지는 가운데, 겨울잠을 떨쳐 내며 해님 달님 남매에게 떡을 배달해 주려는 왕구리의 친절한 마음이 소중한 사람과 다시 함께하고 싶은 해님 달님 남매의 이야기와 어우러져 더욱 진한 감동의 결을 만들어 낸다.펼쳐보기",
2023,100,초등영문법 3800제 3,마더텅 편집부,"12년 연속 1위, 362만부 돌파!중학영문법 최강 1등 교재, 중학영문법 3800제의 초등영어 시리즈!1. 영문법의 기초를 확실히 마스터하는 3단계 구성- Step 1 문법설명+간단확인테스트- Step 2 Practice 연습문제- Step 3 Let's Practice More! 추가 연습문제2. 한 번 배운 문법을 제대로 익힐 수 있도록 반복 연습하게 하는 풍부한 문제 수3. 중학교 시험에 대비할 수 있도록 다양한 서술형 문제 제공4. 2015 개정교과서 교육부 지정 필수 초등 500단어, 중학 750단어 완전 수록5. 문제 이해를 돕는 다양한 사진 자료 제공6. 원어민 음성으로 녹음한 단어, 문장 MP3 무료 제공7. 배운 내용을 다시 복습할 수 있는 단어쓰기 연습장, 받아쓰기 시험지, 단어암기 시험지 무료 제공8. 종합평가를 위한 실전테스트 2회분 수록펼쳐보기","Chapter 01 조동사Unit 01 조동사 can			----- 8Unit 02 조동사 may			----- 10Unit 03 조동사 must, have to(1)		----- 30Unit 04 조동사 must, have to(2)		----- 32Chapter 02 형용사Unit 01 형용사의 종류와 역할(1)		----- 54Unit 02 형용사의 종류와 역할(2)		----- 56Chapter 03 부사Unit 01 부사의 기능과 모양		----- 78Unit 02 주의해야 할 부사 / 빈도부사	----- 80실전테스트 Chapter 01-03		----- 100Chapter 04 감탄문Unit 01 What으로 시작하는 감탄문	----- 106Unit 02 How로 시작하는 감탄문		----- 108Chapter 05 명령문Unit 01 긍정 명령문			----- 130Unit 02 부정 명령문			----- 132Chapter 06 청유문Unit 01 청유문				----- 154Unit 02 제안을 나타내는 다른 표현	----- 156실전테스트 Chapter 04-06		----- 176펼쳐보기"
2023,101,샬롯의 거미줄,엘윈 브룩스 화이트/김화곤 역,"거미 샬롯과 돼지 윌버의 아름다운 우정 이야기태어나지마자 죽을 뻔했던 무녀리 돼지 윌버.가까스로 살아남았지만 외롭던 윌버에게거미 샬롯이라는 새 친구가 생긴다.윌버는 샬롯과 함께 행복한 나날을 보낸다.자신이 크리스마스에 햄이 될 거라는 소식을 듣기 전까지는!★뉴베리 아너 상 수상작★윌버는 함께 태어난 형제 중에 가장 작다는 이유로 죽임을 당할 뻔한 무녀리 돼지다. 농장 주인의 딸인 펀은 아빠를 설득해 윌버를 구해내 정성껏 키운다. 펀의 삼촌 농장으로 거처를 옮긴 윌버는 거미 샬롯과 친구가 된다. 윌버는 여러모로 자신과 다른 샬롯 때문에 갈등도 겪지만, 둘은 아주 좋은 친구가 된다. 그러나 얼마 후, 늙은 양이 찾아와  (농장의 돼지들이 대개 그러했듯이) 윌버가 크리스마스 햄이 될 거라고 예언한다. 윌버는 겁에 질려 울부짖지만, 사려 깊고 침착한 샬롯이 윌버를 살려낼 묘안을 낸다. 바로 거미줄에 윌버를 위한 근사한 문구를 짜 넣는 것이었다. 사람들은 샬롯의 예상대로 윌버를 기적을 부르는 돼지라 여겨 특별대우를 해 준다. 샬롯은 죽을 때까지 힘을 다해 윌버를 위해 거미줄을 짜 놓고, 아무도 없는 곳에서 쓸쓸하게 죽어 간다. 윌버에게 남은 것은 대자연을 품은 농장과 샬롯과의 잊지 못할 우정, 그리고 이제는 윌버가 돌봐 주어야 할 샬롯의 새끼 거미들이다.펼쳐보기","1. 일찍 일어나는 사람에게 생기는 행운2. 행복한 날들3. 탈출 소동4. 생애 최악의 날5. 내가 네 친구가 되어 줄게6. 농장의 새 가족7. 불길한 소식, 그러나8. 애러블 부인의 걱정9. 윌버, 거미줄 짜기에 도전하다10. 썩은 거위알, 샬롯을 구하다11. 거미줄에 나타난 계시12. 중요한 회의13. 근사하기까지 한 돼지14. 도리언 박사의 진단15. 가을이 오는 소리16. 우유 목욕17. 강적 등장18. 품평회장의 밤19. 필생의 역작20. 특별상 시상식21. 샬롯을 두고 가는 길22. 그리고 남겨진 것들옮긴이의 말펼쳐보기"
2023,102,흔한남매 7,"흔한남매, 백난도/유난희 그림","두근두근 귀여운 설렘과 사랑스러운 웃음이 가득!웃음 없인 볼 수 없는 지독한 화장실 전쟁, 티 안 나게 놀리기 대결, 흔한 동네의 3대 여신, 으스스한 공감 이야기, 초등학생의 고백 유형, 굴개굴개 청개구리 세상, 흔한 동생 관찰 일기 등 알콩달콩 귀여운 웃음이 가득한 일상을 소개합니다!유튜브 214만 구독 돌파! 인기 크리에이터 흔한남매‘흔한남매’는 유튜브 구독자 수가 214만 명, 누적 조회 수가 17억 회를 넘어서는 인기 크리에이터로, 흔한컴퍼니에 소속되어 있습니다. 상황극?콩트 등을 통해 어린이들에게 큰 사랑을 받고 있으며, 주로 남매 사이에서 일어날 수 있는 현실적인 에피소드를 코믹하게 그려 내어 웃음과 공감을 이끌어 내고 있습니다.흔한남매가 선사하는 유쾌한 우애와 순수한 웃음!《흔한남매 7》은 ‘흔한남매’ 유튜브 영상의 스토리를 앙증맞고 유머러스한 만화로 풀어 낸 코믹북입니다. 하루도 조용할 날이 없는 으뜸이와 에이미의 일상 스토리는 진짜 웃음이 필요한 어린이들에게 순수한 웃음과 유쾌한 우애를 선사할 것입니다.펼쳐보기",01화 지독한 화장실 전쟁02화 흔한 동네의 3대 여신알쏭달쏭 다른 그림 찾기03화 오빠 있어서 좋을 때04화 티 안 나게 놀리기 대결우당탕탕 홈 비디오05화 시험 공부 잘하는 방법06화 으스스한 공감 이야기오싹오싹 숨은 유령 찾기07화 말 걸지 말라고~!08화 출동! 초밥 원정대싱싱 쫄깃 최애 초밥 찾기09화 밤새워 놀 때 남매의 차이점10화 두근두근 초등학생 고백 유형믿거나 말거나 짝사랑 테스트11화 굴개굴개 청개구리 세상12화 흔한 동생 관찰 일기알록달록 추억 색칠하기펼쳐보기
2023,103,별의 커비 디스커버리 2,"다카세 미에/현승희 역/가리노 타우, 포토 그림","‘별의 커비’ 탄생 30주년 기념,〈별의 커비 디스커버리〉의 소설판!출간되는 시리즈마다 온·오프라인 서점 베스트셀러에 오르며 부모님과 어린이 독자들의 밤잠을 설치게 만들었던 《별의 커비》 시리즈가 이번에는 《별의 커비 디스커버리 2 외딴섬을 악몽에서 구해라!》를 선보입니다. 일본 출간 당시 어린이 종합 1위, 전체 20위에 오르며 단숨에 베스트셀러로 도약한 《별의 커비 디스커버리 2 외딴섬을 악몽에서 구해라!》는, 어린이들은 물론 게임을 좋아하는 성인들까지 다양한 연령대에서 사랑받은 화제작입니다.전편인 《별의 커비 디스커버리 1 새로운 세계를 향해 달려라!》보다 더욱 확장된 세계관과 환상적인 스토리를 구현한 이번 신작은, 에피린의 희생으로 소멸된 줄 알았던 펙트 에피리스가 다시 정체불명의 소용돌이를 발생시키며 벌어지는 커비와 친구들의 유쾌, 발랄 모험 이야기입니다. 목숨을 건 전투 끝에 겨우 팝스타로 되돌아온 커비와 반다나 웨이들 디. 하지만 생각지도 못한 친구의 방문에 평화로운 일상도 잠시. 위기에 빠진 친구들을 구하기 위해 또다시 나타난 정체불명의 소용돌이 속으로 뛰어드는데…….펼쳐보기",1. 대사건의 예감2. 다시 나타난 정체불명의 소용돌이!3. 카피 능력 진화!4. 소용돌이 너머는 꿈속?5. 빛의 정체6. 연구소 대수색!7. 꿈속의 원더리아8. 모두의 마음9. 눈과 모래 너머10. 새로운 세계의 새로운 발견?11. 결전의 땅으로12. 레온을 구해라!13. 대결! 몰포 나이트14. 에필로그… 아니야?15. 마지막 전투에 임하다!에필로그!펼쳐보기
