,keyword,tfidf_score
2188,박인수,0.7139190927624461
2837,상인,0.7138847721951643
3553,아씨들,0.7136533951348984
1002,난제,0.7136511904833958
3310,시급,0.7129587993385094
4240,웨이,0.7129587993385094
5927,트리스,0.7129587993385094
5535,최저임금,0.7129587993385094
6651,희곡,0.7128323719626798
4756,장강명,0.7127349682674968
3536,아마존,0.7118777399690329
2060,물고기,0.7114840405350131
1260,당선,0.711115172466317
4100,요구,0.7110319942204633
1676,리스트,0.7109321558021653
304,거래,0.709961102160245
2705,사랑해,0.7093297700418888
3979,오기,0.7077167659513982
605,괴테,0.7065166597884618
3116,손가락,0.7062781268773084
1627,로커스,0.7061820969541317
3378,식탁,0.705434224974732
2588,붓다,0.7053942593839111
3776,에리,0.7039840011954355
3574,아줌마,0.7038351220796946
6173,피아,0.7038102525621942
3211,순간,0.7036903616328776
4728,자화상,0.7012947499914138
5158,주역,0.700573677812249
4299,유명,0.6989903683404185
569,과장,0.6982414196577624
982,나탈리,0.6981254717204939
4825,재회,0.6979841380860783
449,고동,0.697550046865142
2031,문단,0.6971815399978787
6107,풀꽃,0.6959336791646069
1274,대니,0.6954991577518148
5789,킬리만자로,0.6952731101118106
5260,지식,0.6951008983542627
525,공동,0.6943902837054511
1545,라고,0.6936826086056672
6476,형우,0.6933067393811666
6567,환영,0.6925084492837433
6563,환멸,0.6912254389098416
2715,사문,0.6903956702803162
5790,타격,0.6897557464627648
3145,수도권,0.6896678774986384
5996,판타지,0.6892324147623032
2477,봉쇄,0.6886672616245584
2720,사상,0.6886030438569312
4887,전설,0.6882405534047958
3337,시스,0.6880424626634694
1312,대처,0.6865860468408571
5024,제3인류,0.6841980167941213
3747,언어,0.6839913164533931
1554,라이브러리,0.6833765922880682
1139,눈동자,0.683014588146426
3196,수출,0.6829601211701815
3174,수수께끼,0.6824423112239695
4000,오버,0.6823103964039321
5677,캐시,0.6815042095968473
2511,부작,0.6809423102661348
1681,리얼,0.6808587079232185
2732,사업가,0.680810090103773
4680,자들의,0.68050272076809
1140,눈먼,0.68050272076809
6653,희랍어,0.6801357091815603
5496,초상화,0.679692371835461
1883,멸망,0.6785962017273658
4652,임현,0.6782717426067112
4605,일대기,0.6780141606480636
2338,범죄,0.6779605801670546
1083,노동자,0.6777861611994485
2125,미혜,0.6769094883960498
611,교민,0.6769094883960498
5833,태식,0.6769094883960498
2915,서주,0.6769094883960498
4859,전남,0.6769094883960498
5031,제도,0.676542762998032
5690,커플,0.6763615289035178
2795,살림,0.6755108329910481
329,건축가,0.6749362376552188
5700,케이시,0.6744631324077223
6529,홍규,0.6743332673461048
5342,집착,0.6736907791654922
2077,미국인,0.6736596165329201
616,교실,0.6735185189623029
3400,신분,0.6726466871338675
5393,창조,0.6715991012994381
1427,돈독,0.671473101580579
1530,디지털,0.671473101580579
877,김민섭,0.671473101580579
455,고려장,0.671473101580579
5155,주스크,0.671473101580579
3969,예언가,0.671473101580579
4824,재활용,0.671473101580579
6160,피노키오,0.671473101580579
6465,협곡,0.671473101580579
1654,류지,0.671473101580579
2311,뱀파이어,0.671473101580579
1443,동굴,0.671473101580579
3559,아웃팅,0.671473101580579
5921,트레,0.6708043200168909
16,15년,0.6706059164564604
4484,이야깃거리,0.6706059164564604
178,가요,0.6706059164564604
80,267,0.6706059164564604
5467,체감,0.6706059164564604
5579,출연,0.6706059164564604
2336,범위,0.6706059164564604
3443,실랑이,0.6706059164564604
2810,삼사,0.6706059164564604
5618,친밀감,0.6706059164564604
3407,신세,0.6705816512406291
4245,웹사이트,0.6703316332184633
4082,외도,0.6703023613803392
5722,코스텔,0.6701101435308525
2956,설리,0.6701101435308525
3316,시노,0.6697636419711229
2479,봉인,0.668956396891716
590,광기,0.6683018698245695
1775,막심,0.6675291835303249
4497,이자,0.6654506626006741
3254,스케치,0.6650944681032198
3887,연애담,0.6650058179175263
218,갈릴레오,0.6648943775053447
5913,툴레,0.6646923855795325
624,교통사고,0.6639395734704135
4916,전투기,0.6637593896139778
5448,첫날밤,0.6628875674129006
701,궁녀,0.6624178502572617
308,거북이,0.6618687938425096
318,걱정,0.6613188317571883
2873,생일날,0.6612618684990185
5023,제1차,0.6610537743347085
5988,판도라의,0.6610537743347085
2087,미드나잇,0.6609030574474383
1084,노라,0.6609030574474383
2310,밸런타인데이,0.6605549163379458
4816,재연,0.6602504651224586
2484,부기,0.6589228930544545
3931,영상,0.6578849255913759
5590,충동,0.6577172930886983
2824,상대,0.6574204797103588
2691,사도,0.6573031513004883
5339,집의,0.6562225907897148
399,경신,0.6562225907897148
321,건너편,0.6562225907897148
5892,퇴고,0.6557508224902104
3743,언가,0.655684932436567
1743,마션,0.655309595422599
6313,한참,0.6552490106025443
484,고용,0.6545399109492227
5226,증조모,0.6544249915863884
1596,레크리에이션,0.654327639935407
1984,묘사,0.653634146275913
6611,효성,0.6527639289407963
6545,화수,0.6527586013320128
5582,출판,0.6526821126101724
3456,실종,0.6525936964020752
3423,신종,0.6520491552160671
3277,스티븐스,0.6512663117406257
2280,배우자,0.6499777058247667
2247,발표회,0.649695745555362
1703,린드,0.649695745555362
5754,퀸스,0.649695745555362
5051,제작자,0.6495337834874014
2571,불문학,0.6492795027302776
918,김화영,0.6492795027302776
6592,황혼,0.6491212429411721
2013,무언,0.648961662733488
5331,집계,0.6482185754013712
5595,췌장,0.6482185754013712
91,320,0.6482185754013712
4717,자의,0.6482185754013712
4750,잠정,0.6482185754013712
531,공병,0.6482185754013712
155,가명,0.6474605718773255
1505,드래곤,0.6472404877345429
4772,장사,0.6459482522666455
2427,보복,0.645076292664017
1324,대행,0.645076292664017
5157,주식회사,0.645076292664017
1356,데커,0.6450518260968215
2112,미천왕,0.6446790400492679
5430,천진,0.6435355984161134
2821,상기,0.6435355984161134
2196,반가움,0.6435355984161134
4874,전문,0.6411191012610498
1790,만화,0.6408469607593829
3944,영조,0.6404995789040087
1584,레스토랑,0.6390521358582489
5491,초래,0.6388741075941944
2674,뿌리,0.6382133403059095
5663,카탈루냐,0.6381416655719683
6130,프레젠테이션,0.6381416655719683
630,구겐하임,0.6381416655719683
3720,어둠,0.6377249992469357
1386,도스토예프스키,0.6367825426734801
3455,실존주의,0.636726743628276
5879,통보,0.6354990293403842
4913,전체,0.635276990201034
5537,최정화,0.6352431777615647
1086,노력,0.6351332521890187
3232,슈타인,0.6350200967908936
140,가게,0.6348980788143317
4692,자백,0.6345394993538711
3840,여행기,0.6335935878278718
3095,소통,0.6333130628835316
3609,안면,0.6328952151603955
6437,헬멧,0.6328952151603955
6025,페이지,0.6328650585855118
5802,타이틀,0.6325563588267853
2600,브리,0.6324096734342003
5138,주란,0.6323662853213302
3504,쓸모,0.6321866970129503
6001,팟캐스트,0.6321866970129503
5471,체리,0.631715404595801
4010,오에,0.6312039847045742
3156,수리학,0.6312039847045742
5232,지구화학,0.6312039847045742
419,경호,0.6312039847045742
6506,호주,0.6304322925508865
2867,생명,0.6301582318554871
4106,요셉,0.6295255738015488
4534,이해리,0.6291826365822526
5969,파우스트,0.6289701445678378
4827,쟁점,0.6289701445678378
6276,한국전쟁,0.6288241630642575
6398,행태,0.6287986040711471
2859,색채,0.628601553405497
275,개국,0.6284737186173263
6145,프티,0.6282807754045228
468,고생,0.6278371724133247
5585,출현,0.6274913408971952
189,가주,0.6266286764470551
1286,대본,0.6265813444648539
2581,불의,0.6265541906390125
2296,백수,0.6265541906390125
757,극복,0.6265526948457887
3489,십자가,0.6260290388797658
4675,자기,0.624729329504398
342,게리,0.6246155190382197
4155,우수,0.6245010953064858
289,개인,0.6240130957848569
1995,무덤,0.6233174187508577
3691,약물,0.6232714265063735
6239,하위,0.6226468551386442
2628,비스트로,0.6226468551386442
3468,심령,0.6226468551386442
6161,피니,0.6226468551386442
2341,범죄학,0.6226468551386442
2348,법학,0.6226468551386442
4478,이승,0.6226468551386442
4837,저승,0.6226468551386442
5373,찬성,0.621920366912309
6158,피고인,0.6212071298678578
4032,오후,0.6206254622874257
6126,프랜시스,0.6205693787883041
2177,박물관,0.6204118422436211
2852,새우,0.6195022186542006
5253,지방,0.619364087008395
6194,필력,0.6189891297160544
5419,천명관,0.6180759606199151
3569,아일랜드,0.6180740958337347
1339,덕혜옹주,0.6180304770756746
6135,프로듀서,0.6176657616567868
1004,날개,0.6176564816952596
4035,옥수수,0.6175119440355238
2282,배정,0.6173684779181458
6338,해결,0.6170583205256783
4200,워크래프트,0.6157815432758803
1341,데드,0.6153841824515978
4523,이태,0.6145552049949603
453,고래,0.6143840223305727
402,경애,0.6143130033611975
2203,반도체,0.6137017896136068
5079,조심,0.6125479418416522
654,구체,0.6125479418416522
3682,야마,0.6119809221358747
2417,보덴,0.6117608006209637
3641,암스테르담,0.6114128404983507
311,거울,0.6112592325835635
6020,페미니즘,0.6110896976538809
1106,노조,0.6109363943010744
2110,미즈,0.6094376943204488
1979,몽상가들,0.60918427150916
2421,보랏빛,0.60918427150916
269,강주룡,0.60918427150916
5020,정호,0.60918427150916
30,1941년,0.60918427150916
6271,한국계,0.60918427150916
6342,해녀,0.60918427150916
2154,바닷,0.60918427150916
2887,서리,0.60918427150916
1921,모래시계,0.60918427150916
148,가두,0.60918427150916
4230,월귤,0.60918427150916
561,공화국,0.60918427150916
26,1918년,0.60918427150916
28,1925년,0.60918427150916
1008,날짜,0.6089413827643151
3963,예상,0.6086061946817007
6590,황태자비,0.6081887213485261
4169,우진,0.6079238667183646
3851,역작,0.6078816521930521
2097,미사일,0.6078408805058068
4184,운석,0.6076783623475828
3709,양육,0.6072838191455129
1445,동급생,0.607021985520974
5612,치유,0.606625065084695
6242,하인,0.606119050622842
1770,마황,0.6059869184572506
709,권위자,0.6057242026224599
441,고교,0.6054096024905236
4509,이지,0.6046300809156784
4576,인식,0.6038128855237561
5163,주인,0.60338391167845
3835,여주인공,0.6026410366607483
1495,두뇌,0.6023969491644356
2790,산책,0.6019855170209502
5597,취리히,0.6019586983885075
1938,모스크바,0.6015328798321156
3465,실험,0.6012803467425656
1426,돈다발,0.6011898065909206
6261,학위,0.6011898065909206
3004,세계사,0.6011898065909206
3290,슬리퍼,0.6011898065909206
1164,늦깎이,0.6011898065909206
5707,코끼리,0.6011898065909206
2351,베니,0.6011898065909206
5841,터미널,0.6011898065909206
3369,시한폭탄,0.6011898065909206
3303,시각,0.6011839846157645
6384,햄릿,0.6003537333906656
1307,대중,0.6000175149267807
4460,이브,0.598831296143045
6619,후보,0.5974184877970184
4577,인연,0.5970251257423879
1267,대가,0.596675202350381
4262,위즈,0.5944539148137038
2635,비의,0.5940473477874753
4123,욕심,0.5933099256392542
3925,영동,0.5931134660282908
2253,밤새,0.5922589865905133
3437,신호탄,0.5922589865905133
1470,동안,0.5914949642474682
4626,일인칭,0.5914831249624337
6485,호두까기,0.5912409567533491
4911,전집,0.5907610712703804
3185,수용,0.5902302803510378
6462,혈통,0.5898714114870196
4223,원평,0.5893255366633428
5187,죽지,0.5892907334754147
3079,소수림왕,0.5892348161388665
5190,줄리,0.588785138061046
4381,응답,0.5885405322358375
4736,작열,0.5882358419180227
139,가감,0.5882358419180227
3307,시골집,0.5882358419180227
2457,복원,0.5871927530024272
2913,서점가,0.5866638961795596
1373,도망,0.5866638961795596
4296,유리,0.5853067341408941
1663,리노,0.584686551857136
4662,입원,0.5836629904821826
5279,지혜,0.5836452199951254
1757,마이,0.5835254319093671
6294,한수,0.5826307747434414
4764,장래,0.5826110522868296
6589,황주,0.5811623480853028
6190,픽처,0.5808070907666615
1569,랜드,0.5806456290285688
5229,지계,0.5797423311400413
3848,역사관,0.5796076142973166
2232,발명,0.5796076142973166
2147,밀착,0.5796076142973166
585,관의,0.5796076142973166
6210,하나님,0.5789507917835368
4062,완득이,0.5783455847946583
3545,아비,0.5781676082951824
3389,신동엽,0.5781676082951824
3179,수암,0.5781676082951824
1970,몰두,0.5779312699752321
4606,일러스트,0.5777944695966708
4094,외톨이,0.5777925398356571
898,김유정문학상,0.577699603660095
3309,시공간,0.5775406997445482
5990,판매,0.5774308775218038
807,기로,0.5760647606332538
6051,평화,0.5759615221773997
5564,축제,0.5752176676475
278,개미,0.5749115669483117
3863,연기,0.57485110111615
4218,원점,0.57485110111615
1350,데이,0.57451293928595
3586,아틀리에,0.5744323349999405
5713,코로,0.5742493102162111
5292,직접,0.5742033532505662
2683,사기,0.5740809802395086
4636,일해,0.5740809802395086
159,가방,0.5740809802395086
1500,뒷모습,0.5740229243888555
600,괴기,0.5740229243888555
5401,채운,0.5740229243888555
859,기형,0.5727656505986447
6525,홈즈,0.5725769355219381
5494,초목,0.5720836182840667
2257,방어,0.5715188314303373
387,겸비,0.5711982036992002
2595,브레이크,0.570776598940755
2751,사인,0.57063796879108
1078,넬레,0.5698024459316957
1103,노이하우스,0.5698024459316957
2591,브라운,0.5696713737799423
4139,우럭,0.5695294732278311
380,결정판,0.569307186871195
2980,성안,0.5687579322840104
513,곳곳,0.5682158929656834
4482,이애,0.567907937698765
3416,신이,0.5673943187747119
3085,소영,0.5672870899380378
5228,지경,0.5672837119577133
1655,류진,0.5662006854689743
3572,아주머니,0.5662006854689743
1391,도올,0.566011619460224
3002,세계로,0.5660111660846551
1031,남한산성,0.5659972575037572
1560,라이프,0.5659126981566778
2845,상해,0.5655528684119822
524,공녀,0.5655528684119822
2650,비행선,0.5652937254613666
1887,명대사,0.565260085682046
130,id,0.565260085682046
2957,설립,0.565260085682046
1066,넘버,0.565260085682046
3909,열세,0.565015667300726
6578,황금,0.564837487953671
4826,재희,0.5645806093817904
2872,생일,0.5645191538395411
700,궁극,0.5645176415447334
3486,심혈,0.5642800344203605
5693,컬렉션,0.5635040731000097
4382,응시,0.5634229178576068
4384,응축,0.5624586135437863
3576,아치,0.5619275013327696
119,601,0.5619275013327696
2510,부자,0.5618618923820639
2288,백과사전,0.5608623281001845
476,고아,0.5607244107918664
1184,다나카,0.5603556941363644
655,구축,0.5600472673250012
6245,하지,0.559844810796194
6136,프로젝트,0.5589977294327804
2849,새벽,0.5584688913080242
3957,예감,0.5582135417179358
5180,주행,0.5582027370321521
3780,에번스,0.5580306893444555
5764,크리스티나,0.5580306893444555
3731,어민,0.5577098292603924
2185,박상영,0.5570961139748339
4773,장사치,0.5563659083767528
2664,빛나거나,0.5563659083767528
5053,제정신,0.5563659083767528
1807,망국,0.5563659083767528
2113,미치거나,0.5563659083767528
1773,막무가내,0.5563659083767528
3413,신율,0.5563659083767528
6011,팩션,0.5563659083767528
3392,신랑,0.5563659083767528
4975,정상은,0.5563659083767528
6585,황자,0.5563659083767528
1366,도둑놈,0.5563659083767528
542,공유,0.5551204203755173
4022,오즈,0.5546540071541378
6356,해변,0.553714208674396
5150,주변,0.5535558355089698
5946,파기,0.5533821221475397
4103,요나손,0.5530537409247326
4104,요나스,0.5530537409247326
359,격변,0.5530537409247326
1174,니어,0.5530120305196687
2636,비자금,0.5529140826938833
4749,잠적,0.5529140826938833
5670,칼럼,0.5529140826938833
3755,엄마의,0.5528117550191237
1793,말뚝,0.5528117550191237
6657,희생,0.5525990376011592
5712,코딱지,0.5521372571994414
5997,판형,0.5516023069344387
5745,쾌거,0.5516023069344387
2372,베테랑,0.5515742321581958
4714,자유분방,0.5513377772893268
3172,수선,0.5513377772893268
5812,탄소,0.5513377772893268
1258,당량,0.5513377772893268
3530,아를,0.5513377772893268
5610,치약,0.5513377772893268
2022,무침,0.5513377772893268
5633,칫솔,0.5513377772893268
4311,유성우,0.5513377772893268
591,광년,0.5513377772893268
4368,은하수,0.5509796138629952
405,경우,0.5508544435634803
1850,먹이,0.5508513675261221
5782,키즈,0.5506623174726527
4760,장난,0.5499795540280324
3235,슈퍼모델,0.5496294547543548
1649,룰라,0.5496294547543548
3148,수락,0.5496294547543548
2244,발코니,0.5496294547543548
2724,사설,0.5496294547543548
5717,코모,0.5496294547543548
5738,콜링,0.5496294547543548
5701,케이크,0.5495142108075273
981,나카타,0.5488180392019536
2360,베스,0.5484981338004518
1010,남녀,0.5483895330602013
2318,버스,0.5479388846950498
152,가르침,0.5476219223245781
2256,방식,0.547447371920909
5333,집사,0.5473518121668037
581,관리국,0.5472733432838307
2889,서머,0.547212111394786
1836,맨발,0.5471369404579397
6098,표제작,0.5467051527224911
4025,오쿠다,0.5460247215088976
6664,히데오,0.5460247215088976
3654,애도,0.5456662493653428
212,간직,0.5451620731076661
2261,방울,0.5449788017993656
4843,저하,0.5448198710348079
5215,중학생,0.5447779204236056
5945,파국,0.5444783168250414
6477,형제,0.5441349629074688
2172,바크,0.544079080164555
5719,코믹,0.5440724822323948
6552,화장실,0.5438342487281537
1246,달성,0.5438104808914486
6292,한번쯤,0.5434556397949388
270,강지,0.5434479434702042
1990,무기,0.5434198461288329
2240,발신자,0.5433878453281337
3128,솔즈베리,0.54310267462193
3115,속편,0.5422825471336249
3583,아트,0.5420040061437676
4550,인간상,0.5418594377805546
4900,전이,0.5415470677433015
307,거부,0.5411631019482126
1074,네이버,0.5411618457115289
2901,서스펜스,0.5409309795483975
6217,하든,0.540908103639001
6403,향연,0.5397714008471654
6209,하나,0.539733177108387
3406,신성,0.539350102239067
606,괴한,0.5390208750492342
4740,작전,0.5389692168278855
1725,마르크,0.5389563449816934
3270,스튜어디스,0.5387665069838644
414,경찰청,0.5386151825993366
5240,지도자,0.538016531259474
4392,의류,0.538016388484155
5578,출신,0.5379409017894174
1689,리즈,0.5377452673349594
4446,이미지,0.5375871661564995
4587,인터내셔널,0.5373092304921001
1062,너머,0.5370009824911204
6299,한아름,0.5367577013834951
1440,동갑내기,0.5367577013834951
1953,모험담,0.5366861798439558
2432,보스,0.5364646036196034
4725,자취,0.5358732354412885
3305,시간대,0.5354220914927942
1678,리아,0.5352841577318823
309,거상,0.5350007156024785
2167,바위,0.5349511647015521
3548,아사이,0.5349013668206501
887,김세희,0.534780197551945
1763,마차,0.5345200813974974
208,간과,0.5343588124274411
3271,스트라이크,0.5343588124274411
5961,파산,0.5343588124274411
2977,성석제,0.5339802439521721
875,김만수,0.5339802439521721
5821,탐방,0.5336015735732982
229,감당,0.5331027831563493
4735,작업,0.532399603570394
3630,알로하,0.53211634015595
5284,직업,0.5319201343799451
5502,초월,0.5314817196468724
1795,말레이시아,0.5313427234329389
2551,분홍,0.5313427234329389
3528,아르바이트,0.5306427017035432
1926,모리,0.5300806881137774
4093,외침,0.5300725550177656
3822,여우,0.5299011470977742
2566,불만,0.5295695523554564
1923,모로코,0.5294861743548561
4042,온라인,0.5293340979250055
4099,요괴,0.529130505046125
6624,후회,0.52869484328122
953,나가사끼,0.5286268759824235
2921,서형,0.5286268759824235
6234,하시마,0.5286268759824235
6390,행방불명,0.5283899795065851
4164,우정,0.5283892719518685
5329,짐승,0.5281717774964823
3866,연락,0.5278918986035019
6248,하치,0.5277266109708724
5231,지구인,0.5264768766192661
454,고려,0.5264768766192661
1856,메르세데스,0.5260490065129645
579,관련,0.5258909746902005
909,김지영,0.5248588254731024
5114,종말,0.5246159746775105
2452,복서,0.5224806817483745
2519,부탁해,0.5222247301760086
3754,엄마를,0.5222247301760086
2068,물속,0.5222245128222922
6497,호손,0.5218970499814581
4193,울프,0.5217150737454274
5830,태민,0.5214548325838579
5225,증인,0.521447668306656
3041,셰익스피어,0.5211713747026404
2305,백천,0.5208323369682295
5466,청혼,0.5204821798064557
3439,신화,0.5201845898059781
5865,토마스,0.5199342686974131
4231,월드,0.5197305506112007
3201,수학,0.519607680119329
1954,목걸이,0.5194514422472687
1905,명정,0.519302369138964
6224,하리,0.5184381613511004
1766,마타,0.5184381613511004
3549,아서,0.5180948405226321
679,국회의원,0.5177744313968932
2737,사위,0.5177744313968932
2263,방위,0.5176297420141411
5424,천상,0.5174238261649635
5343,집필,0.5167361745382135
5444,철학,0.5163247538270942
1715,마니아,0.5161488487824045
4140,우려,0.5155831087968819
233,감방,0.5151081062433299
3668,앤드루스,0.5151081062433299
1098,노스캐롤라이나,0.5151081062433299
3685,야생동물,0.5151081062433299
5239,지도,0.5150402775584252
2503,부엌,0.514564589060469
6597,회귀,0.5142357246970852
901,김이,0.5138976321263102
3940,영원,0.5131523184735796
217,갈리아,0.5128838109920073
6284,한때,0.5128747421121487
5505,초자연,0.512819525845679
6371,해제,0.5127160637194488
2798,살아남기,0.5125711842974866
2106,미오,0.5125637804635653
3896,연적,0.5124931500488964
348,게이코,0.5124281922845239
211,간지,0.5122292778261692
2063,물론,0.5116907012122144
4361,은둔,0.5116907012122144
6057,포기,0.5114325979153689
1105,노인과,0.5110630391534522
6196,필사,0.5103737770653707
5007,정체,0.5103271414616845
6106,푸틴,0.5101552921437905
4850,적재적소,0.5101137432946621
3080,소스,0.51010737140607
6435,헬기,0.5101047554659806
4866,전락,0.5099671625141246
4902,전자책,0.5098382535916592
5423,천사,0.5098101460018583
6235,하야토,0.5093803479991568
3986,오디오북,0.5079795030334735
2388,변태,0.5075860817230271
79,25일,0.5073665042699432
3917,열흘,0.5065738807471653
5716,코리,0.5058440877709308
2162,바빌론,0.5057952807052898
2992,성찰,0.5055698265304516
4398,의성,0.5052380375750106
4009,오슬로,0.5050395229685778
328,건축,0.5047435299221751
1063,너에게,0.5045967804927025
4056,와인,0.5041737730628323
4282,유괴,0.5031268219296312
2368,베이징,0.5030539244496706
3401,신사,0.50296412888162
6165,피로,0.5020217131363998
4744,잔혹,0.5015348036518065
1851,먼로,0.5010681912064373
4065,완성도,0.5003984143766468
516,공감,0.5003952185131243
326,건지,0.5002966095849747
4391,의료진,0.5002966095849747
393,경로,0.5002681722187814
2928,선물,0.5002547162667693
2524,부회장,0.49988996992045565
3208,숙명,0.49973017979043044
355,격동기,0.49964720723790235
5826,태고,0.4990950713555311
3587,아파트,0.49827295942477584
6157,피격,0.4978195422104834
2283,배제,0.4967114541202522
1912,모니터,0.4960328585350487
3259,스키장에서,0.4960031101511684
1853,멋진,0.4952121199297093
3039,셰리든,0.4949933260104162
2961,설산,0.49494623117981107
4718,자이언트,0.49464135564775175
3665,액션,0.4946068856866671
2530,북한,0.4943948967203875
1593,레이첼,0.49411594266909925
2262,방울새,0.4939311670410682
1871,메타,0.4933343193156052
1967,목표,0.4928803844856831
1161,능청,0.4920621210497151
2458,복의,0.49197391567294146
2991,성찬,0.49197391567294146
3376,식사,0.4916108717949962
4832,저력,0.49157377082773207
4698,자서전,0.4912033291446881
5455,청부,0.48951441200634627
2655,빈민촌,0.48921908839208283
930,까막눈,0.48921908839208283
969,나오미,0.4891273067328875
1650,룸메이트,0.48904309600721046
535,공소시효,0.48889796973055155
1071,네뷸러상,0.48877369834421236
652,구조,0.4887214073990812
4059,와타루,0.48850720206710957
3853,역전,0.48755672591032145
6498,호수,0.4874691807640392
2919,서하,0.48745247001346165
5325,질병,0.48743959430614076
1450,동료,0.4866806007160178
5691,커피,0.4865699630068067
2954,설국,0.4865281751859509
1148,눈앞,0.48651643048927684
4770,장미의,0.4863781770031725
3646,압축,0.4848304531665983
3974,옛날,0.48430043015642454
1669,리마,0.4827503349790393
3910,열쇠,0.48232271397305665
3864,연대,0.48078193810852826
6281,한낮,0.48064581072390644
1572,러브,0.4806264564750035
1368,도래,0.4804917161379708
2466,본성,0.48040079984130535
5601,취직,0.4803754666436498
192,가차,0.47972548259732267
5320,진행,0.47956725957932367
6267,한계,0.4789858967027216
175,가오,0.4786064628714347
3175,수술,0.4785573375293404
889,김승옥,0.47838483757759864
2447,보트,0.47821468913909543
4480,이승우,0.4781335434473938
6479,형편,0.4778497526040838
706,권여선,0.4773015604963424
158,가발,0.47707142265548735
3301,승화,0.47692769774614274
5168,주장,0.4768723847733892
3055,소도시,0.47671684728353836
650,구원,0.47655793269923835
1661,리가,0.4763031285008184
3351,시장,0.47576657460372984
4695,자비,0.4753247014092348
3361,시체,0.4753146793258969
2575,불안감,0.47524490336243297
1879,면모,0.47523771249341573
4373,음모,0.4752081598626394
796,기관,0.4750889929986406
1749,마시멜로,0.4747286846445481
1872,메트로,0.47471785083757967
3282,스페인,0.4741481365911913
767,근무,0.47410430776416973
6591,황현산,0.4740393725036496
4708,자연,0.47371603608102286
2481,봉화,0.4736274215930629
1960,목숨,0.47324462267001244
3358,시진,0.4732377496627409
3120,손녀딸,0.4729645033323077
647,구슬,0.4728664689642511
6430,헤움,0.4720826397966778
5653,카오,0.47199627211941664
2969,설화,0.4719638514112705
2304,백진우,0.4718869774366895
2155,바닷가,0.47081109881341154
3454,실존,0.4705650436535028
1937,모스,0.46993493483160487
6240,하이든,0.4696010671703813
4624,일요일,0.46905489463160266
3124,손자,0.4690529561551298
4595,일가,0.46902076471556997
1198,다이아몬드,0.468826744891858
871,김경욱,0.4687038790080289
1626,로즈,0.4686595861597605
5198,중단,0.46838938167729693
4651,임진왜란,0.46808109993677144
1280,대륙,0.46760664643924943
3059,소라,0.46757322975136395
6535,홍학,0.4674308960295553
790,급증,0.46720989958841197
3312,시기동,0.46720989958841197
5302,진료실,0.46708981269592603
804,기도,0.46646797494180026
4536,이형,0.4664426313255169
4130,용비,0.4664249252679746
3278,스틸,0.4662736589406272
6278,한글,0.4657954014550141
714,궤적,0.4657318338176346
74,211,0.4653762894507845
88,315,0.4653762894507845
94,359,0.4653762894507845
82,285,0.4653762894507845
25,189,0.4653762894507845
109,475,0.4653762894507845
649,구운몽,0.4653643870893013
5866,토머스,0.46496502168132137
2932,선생,0.4642238715956099
2404,병실,0.4641644565316277
5112,종결,0.4633919843800333
4591,인해,0.46228880688412866
6442,현기증,0.4619765073178105
2833,상수,0.46179008808654187
5940,팀장,0.4616931903525743
5640,카르테,0.46117310401974265
3606,안도현,0.46093022192840627
4771,장벽,0.46092310883303256
6275,한국일보문학상,0.46054666568861824
1394,도원,0.4605143162331798
2302,백조,0.4596834555065764
2050,문학계,0.4592385431223495
1606,로런스,0.45906402402529195
4141,우리,0.4589347358017435
48,19일,0.45890193359401477
3752,얼마,0.45888010835497484
5037,제시,0.4588215631502218
6580,황석영,0.45865818646870404
1388,도시락,0.45863872213527024
838,기운,0.4585553977537102
4069,왕국,0.4585055222382093
6056,폐허,0.4582247765841237
6512,호화,0.45795677195255424
6343,해달,0.4576133727769379
2509,부임,0.4571825765832397
4935,절차,0.4571696501335356
1407,도취,0.4571632432177216
2317,버선,0.45712287003599
3958,예견,0.45658276467957626
2424,보몽,0.4558823373108763
1075,네이선,0.4558823373108763
932,깨달음,0.4557590279382173
4320,유일,0.4550004403181408
6002,패기,0.4548515505531324
5591,충만,0.4548515505531324
4421,이내,0.4548515505531324
5740,콤비,0.4548414501493595
1039,낮잠,0.4545728628678284
2643,비틀즈,0.4545728628678284
2999,성황,0.4545728628678284
5165,주인장,0.4545728628678284
2730,사양,0.4545728628678284
2375,벤젠,0.4545728628678284
6564,환불,0.4545728628678284
3426,신참,0.4545728628678284
3288,스피도,0.4545728628678284
5845,텀블벅,0.4545728628678284
5728,코코,0.4545728628678284
5272,지침서,0.4545728628678284
3060,소련,0.45415123538189933
4641,임금,0.45402762140481656
1574,러셀,0.45374723596244565
4778,장애인,0.45269390958910244
5637,카라,0.4526382349348804
2091,미란다,0.45244649683840477
4836,저스틴,0.45244649683840477
13,133,0.45244649683840477
108,471,0.45244649683840477
2629,비아,0.45244649683840477
540,공원,0.4520196147110047
5703,케임브리지,0.45175211340239546
2352,베로니카,0.45175211340239546
3935,영어권,0.45175211340239546
4122,욕실,0.45175211340239546
6555,화제작,0.45173418536829435
171,가시,0.4515769830608027
1113,녹나무,0.4514273692770357
3667,앤드루,0.4505130018828769
662,구효서,0.4501399321531748
154,가면,0.4500609834648627
5078,조시,0.4493219638798306
4909,전직,0.4491812310124817
1659,르포,0.4491457090003331
2419,보라,0.44906273865282403
5995,판타스틱,0.4490518223727527
4028,오페라,0.44881035163605176
5233,지금,0.44879159789796785
