,Year,Rank,Title,Author,INTRO,TB
749,2018,86,현남 오빠에게,"조남주, 최은영, 김이설, 최정화, 손보미","['여성', '삶', '정', '가운데', '편의', '이야기', '페미니즘', '슈가', '한창', '지금', '한국', '사회', '글', '여성', '대', '작가', '페미니즘', '테마', '아래', '발표', '소설집', '현', '남', '오빠', '누', '군가', '며느리', '아내', '엄마', '딸', '취급', '김지영', '씨', '성', '차별', '기록', '걸음', '명', '김지영', '거부', '명', '작가', '편의', '이야기', '수', '조', '남', '주', '작가', '82년', '김지영', '이후', '처음', '발표', '소설', '현', '남', '오빠', '서울', '대학', '생활', '살', '도움', '남자친구', '남', '오빠', '의지', '순간', '자신', '불편', '여성', '일상', '불편', '폭력', '시간', '용기', '고백', '심리', '소설', '이별', '편지', '중반', '여성', '유진', '갱년기', '아이', '엄마', '이야기', '최', '은영', '당신', '평화', '김이', '설', '경', '년', '여성성', '필요', '때', '등장', '여성', '등장', '이야기', '규칙', '이야기', '최정화', '것', '제자리', '손보', '미', '이방인', '특유', '신화', '상상력', '여성', '살해', '역사', '암시', '병', '모', '하', '르', '피아', '이', '축제', '밤', '여성', '여성', '때문', '수', '출산', '우화', '김성중', '화성', '아이', '등', '작품', '한국', '사회', '여성', '반가움', '그리움', '애인', '남편', '가족', '친구', '등', '공감', '위로', '성찰', '기회']","['남', '주', '현', '남', '오빠', '최', '은영', '당신', '평화', '김이', '설', '경', '년', '최정화', '것', '제자리', '손보', '미', '이방인', '병', '모', '하', '르', '피아', '이', '축제', '밤', '김성중', '화성', '아이', '발문', '이민경', '여성', '이야기', '것']"
750,2018,87,미등록자,히가시노 게이고/민경욱 역,"['소재', '전면', '이야기', '국가', '검거', '퍼센트', '표방', '국민', '정보', '수집', '미래', '배경', '과학', '기술', '특정', '목적', '오용', '흉기', '돌변', '메시지', '미', '등록자', '일본', '인기', '아이돌', '아라시', '니노미야', '주연', '플래티나 데이터', '영화', '작품', '년', '오늘', '독자', '작가', '상', '끝', '한국어', '판', '제목', '공학', '전공자', '게이', '고의', '지식', '경계', '상상력', '유감', '발휘', '베테랑', '형사', '아사마', '러브호텔', '살인', '사건', '현장', '현장', '남은', '유일한', '증거', '체모', '가닥', '뿐', '특수', '분석', '연구소', '연구원', '가구라', '체모', '범인', '정보', '예측', '배경', '국민', '채집', '정보', '수사', '시스템', '시스템', '덕분', '검거', '반등', '일치', '정보', '처리', '사건', '날', '시스템', '개발자', '살해', '저자', '작품', '과학', '기술', '절대', '선', '이용', '과학', '기술', '순수', '결과', '초래', '생각']","['책', '목차']"
751,2018,88,피버 코드,제임스 대시너(James Dashner)/공보경 역,"['메이즈 러너', '마지막', '수수께끼', '제임스 대시너', '메가', '히트', '베스트셀러', '시리즈', '메이즈 러너', '프리퀄', '번', '이야기', '수수께끼', '마지막', '퍼즐', '격', '작품', '피버', '코드', '메이즈 러너', '시리즈', '번', '작품', '메이즈 러너', '스코치 트라이얼', '데스 큐어', '편', '부작', '이전', '프리퀄', '번', '작품', '피버', '코드', '번', '프리퀄', '연결', '시리즈', '마지막', '남은', '최후', '수수께끼', '러너', '미로', '탄생', '플레어', '병', '만연', '이유', '수수께끼', '단체', '사악', '위키드', '간직', '마지막', '비밀', '의문', '순간', '자신', '경탄', '탄성', '작품', '년', '궁금증', '해소', '카타르시스', '선사', '시리즈', '작품', '뉴욕타임스', '아마존', '등지', '베스트셀러', '위', '차지', '동명', '타이틀', '제작', '영화', '시리즈', '세계', '흥행', '기록', '메이즈 러너', '시리즈', '아쉬움', '뒤', '앞', '스릴', '작품', '만끽']","['책', '목차']"
752,2018,89,호밀밭의 파수꾼,제롬 데이비드 샐린저(Jerome David Salinger)/공경희 역,"['랜덤하우스', '선정', '20세기', '대', '영문학', '작품', '미국', '도서관', '최다', '대출', '기록', '베스트셀러', '현대', '문학', '최고', '경지', '작품', '윌리엄 포크너', '노벨 문학상', '수상', '작가', '2023년', '출간', '호밀밭의 파수꾼', '이', '정영목', '교수', '주인공', '홀든 콜필드', '개성', '표현', '원작', '문체', '문', '한국어', '문장', '고심', '저작권', '자', '자문', '검', '수', '완성', '텍스트', '뿐', '2020년대', '한국', '독자', '문화', '문학', '감수성', '부합', '동시', '원작', '문장', '리듬', '호흡', '맥락', '의미', '어휘', '선별', '쉼표', '말', '줄임표', '등', '문장 부호', '쓰임', '세', '검토']",['호밀밭의 파수꾼']
753,2018,90,오두막 - 100쇄 기념 특별판,윌리엄 폴 영(Wiliam Paul Young)/한은경 역,"['쇄', '기념', '리', '커버', '판', '윌리엄', '폴 영', '소설', '오두막', '책', '작가', '윌리엄', '폴 영', '자녀', '크리스마스', '선물', '책', '완성', '초고', '부', '복사', '자녀', '친분', '사람', '선물', '원고', '감동', '주변', '사람', '권유', '출판사', '시작', '이유', '원고', '퇴짜', '폴 영', '평소', '친분', '목사', '명', '년', '책', '웹사이트', '책', '판매', '이', '소설', '맥', '필립스', '이야기', '맥', '막내', '딸', '미시', '가족', '캠핑', '중', '유괴', '딸', '시체', '발견', '경찰', '숲', '속', '오두막', '아이들', '악명', '연쇄살인범', '잔혹', '살해', '증거', '년', '뒤', '슬픔', '그림자', '속', '맥', '하나님', '소설', '파파', '오두막', '쪽지', '사람', '삶', '질문', '말', '수', '고통', '세상', '신', '대답', '대부분', '자신', '슬픔', '꿈', '상처', '가슴', '각자', '상실감', '오두막', '딸', '슬픔', '아버지', '하나님', '계시', '곳', '자신', '딸', '납치', '살해', '오두막', '고통', '시작', '곳', '고통', '오두막', '것', '세계', '독자', '감동', '변화', '것']","['시작', '말', '길', '곳', '어둠', '전환점', '슬픔', '저녁', '식사', '파이', '조각', '선착장', '하나님', '챔피언', '아침', '식사', '오래전', '정원', '물', '위', '심판관', '짐승', '뱃속', '마음', '만남', '동사', '밖', '자유', '친구', '축제', '슬픔', '아침', '마음', '선택', '물결', '말', '오두막', '뒷이야기', '추천', '말']"
754,2018,91,거울 속 외딴 성,츠지무라 미즈키/서혜영 역,"['애가', '등교', '거부', '학생', '코로', '마음', '주인공', '판타지', '미스터리', '거울', '속', '성', '기력', '것', '사람', '현재', '수', '힘', '마음', '작품', '교육', '학부', '졸업', '저자', '심리', '묘사', '상처', '아이들', '관계', '상처', '극복', '서로', '구원', '공존', '이야기', '수', '고', '코로', '학교', '학교', '주목', '중심인물', '관심', '동아리', '수', '것', '선생님', '샘', '수', '것', '반', '아이들', '눈치', '소리', '수', '것', '아이', '코로', '말', '아이들', '시작', '것', '뒤', '코로', '학교', '뿐', '집', '밖', '수', '매일', '방', '안', '텔레비전', '날', '한구석', '전신', '거울', '무지개', '색', '거울 속으로', '성', '늑대', '가면', '여자', '아이', '영문', '채', '성', '안', '명', '아이들', '앞', '늑대', '가면', '소녀', '말', '축하', '성', '초대', '늑대', '가면', '소녀', '지금', '일', '년', '동안', '성', '소원', '열쇠', '열쇠', '사람', '소원', '말', '시가', '성', '늑대', '것', '말', '성', '코로', '방', '안', '곳', '그때', '코로', '마음속', '가지', '소원', '코로', '열쇠', '거울', '속', '성', '성', '안', '명', '아이들', '비밀', '늑대', '가면', '르', '소녀', '정체', '소원', '열쇠', '수']","['부', '상황', '파악', '학기', '5월', '6월', '7월', '8월', '부', '학기', '9월', '10월', '11월', '12월', '부', '이별', '학기', '1월', '2월', '3월', '폐', '에필로그', '역자', '후기']"
755,2018,92,아름다운 아이,R. J. 팔라시오(R. J. Palacio)/천미나 역,"['얼굴', '것', '말', '어린이', '책', '책', '콩', '어린이', '권', '아이', '미국', '출간', '후', '지금', '주', '연속', '미국', '대표', '일간지', '뉴욕타임스', '베스트셀러', '목록', '장편', '동화', '선천', '안면', '기형', '소년', '어거스트', '처음', '학교', '후', '1년', '간의', '사건', '사고', '어거스트', '때', '하룻밤', '말', '살', '때', '가지', '번', '수술', '얼굴', '탓', '사람', '시선', '피해', '2년', '간', '우주비행사', '헬멧', '어거스트', '얼굴', '가족', '사랑', '소년', '날', '부모', '보호', '속', '수', '엄마', '아빠', '결정', '처음', '학교', '입학']","['부', '어거스트', '부', '비아', '133', '부', '서머', '189', '부', '잭', '211', '5부', '저스틴', '285', '부', '어거스트', '315', '부', '미란다', '359', '부', '어거스트', '부록', '471', '이', '말', '475']"
756,2018,93,당신의 과거를 지워드립니다,비프케 로렌츠(Wiebke Lorenz)/서유리 역,"['과거', '실수', '인생', '수', '독일', '인기', '작가', '비프', '로렌츠', '대표작', '당신', '과거', '독자', '입', '소문', '만', '독일', '년', '뿐', '국내', '출간', '이후', '소리', '소문', '반응', '작품', '감각', '표지', '디자인', '리', '뉴', '얼', '독자', '과거', '여자', '인생', '이야기', '작품', '생기', '문체', '웃음', '유머', '코드', '인생', '성찰', '과거', '일', '부분', '삭제', '설정', '바탕', '전개', '이야기', '끝', '긴장', '수', '성격', '제멋대로', '쾌락주의', '자', '찰리', '부모', '대학', '뒤', '카페', '바', '아르바이트', '첫사랑', '트라우마', '인해', '남자', '친구', '적', '과거', '창피', '실수', '때문', '게', '게', '차', '미스터리', '한', '헤드', '헌팅', '회사', '과거', '제안', '예상', '인생']","['년', '초대', '장지우', '첫사랑', '트라우마', '결혼', '여자', '연애', '여자', '헤드', '헌팅', '회사', '제안', '당신', '과거', '지', '워드', '립', '니다', '도레', '타', '꿈', '리', '히텐', '베르', '가문', '일원', '과거', '인생', '나비', '날갯짓', '폭풍우', '행복', '작', '일기장', '진실', '기억', '빈자리', '지은이', '말', '이', '말']"
757,2018,94,그리스인 조르바,니코스 카잔차키스(Nikos Kzantzakis)/이윤기(Lee EyunKee) 역,"['그리스', '문호', '니코스 카잔차키스', '소설', '현대', '그리스 문학', '대표', '작가', '니코스 카잔차키스', '장편소설', '그리스인 조르바', '카잔차키스', '세계', '명성', '작품', '자유', '조르바', '영혼', '투쟁', '상상력', '주인공', '조르바', '카잔차키스', '삶', '영향', '사람', '실존', '인물', '이', '소설', '이해', '카잔차키스', '인생', '작품', '핵심', '개념', '지향', '궁극', '가치', '메', '토이', '소', '노', '이해', '것', '것', '육체', '영혼', '물질', '정신', '상태', '너머', '존재', '변화', '개념', '카잔차키스', '조르바', '라고', '자유인', '소설', '변화', '말', '이야기', '지식인', '크레타', '섬', '배', '대', '노인', '자유', '조르바', '것', '시작', '친구', '책벌레', '조롱', '후', '생활', '결심', '크레타', '섬', '폐광', '조르바', '동반자', '조르바', '크레타', '섬', '생활']","['그리스인 조르바', '20세기', '오디세우스', '개역', '판', '말', '니코스 카잔차키스', '연보']"
758,2018,95,브레이크 다운,B. A. 패리스(B. A. Paris)/이수영 역,"['잔혹', '살인', '사건', '이후', '산산조각', '삶', '자신', '하인', '드', '도어', '저자', '패리스', '신작', '브레이크', '다운', '사랑', '가족', '친구', '스스로', '의심', '이야기', '신체', '물리', '폭력', '장면', '정신', '심리', '폭력', '만', '극한', '긴장', '공포', '작품', '가스', '라이팅', '스릴러', '장르', '개척', '폭우', '여름밤', '위험', '남편', '경고', '무시', '숲속으로', '지름길', '차', '캐시', '차', '안', '여자', '징후', '두려움', '집', '도착', '다음', '신고', '것', '다음', '날', '아침', '숲길', '여자', '시체', '발견', '뉴스', '캐시', '죄책감', '사건', '이후', '말', '전화', '시작', '누', '군가', '자신', '주시', '숨', '공포감', '자신', '때문', '그 여자', '죄책감', '사이에서', '정신', '피폐', '자신', '판단', '기억', '수', '의지', '남편', '친구', '스스로', '의심', '상태', '캐시', '날', '삶', '진실']","['브레이크', '다운', '감사', '말', '이', '말']"
759,2018,96,비행운,김애란,"['시대', '아픔', '비극', '공감', '2010년대', '대표', '작가', '김애란', '번', '소설집', '비행운', '삶', '동경', '비행운', '현실', '연쇄', '불운', '비행운', '사이에서', '시대', '사람', '이야기', '환영', '택시', '기사', '화장실', '동격', '취급', '화장실', '청소부', '박스', '할머니', '등', '세상', '버티고', '사람', '비행운', '꿈', '비행운', '악순환', '동세대', '실존', '고민', '작가', '이번', '소설집', '매력', '발휘', '성', '장통', '곁', '이야기', '친구', '고통', '이해', '것', '공감']","['여름', '벌레', '물속', '골리앗', '밤', '노래', '하루', '축', '큐', '티크', '호텔', '약', '따', '해설', '비행운', '꿈', '행복', '비행운', '우찬제', '작가', '말']"
760,2018,97,능소화,조두진,"['능소화', '꽃향기', '년', '시공', '사랑', '일본인', '입장', '임진왜란', '묘사', '도모', '유키', '년', '한겨레', '문학상', '작가', '진', '번', '소설', '능소화', '날', '능소화', '여름날', '이별', '응', '태', '의', '사랑', '이야기', '감정', '절제', '작가', '특유', '문체', '경북', '안동', '택지', '조성', '분묘', '이장', '중', '남자', '미라', '통', '연서', '발견', '국문', '교수', '유물', '조사', '작업', '참여', '연서', '해독', '한국', '교환', '교수', '기타', '노', '노', '부시', '편지', '여인', '것', '추정', '일기', '정보', '편지', '일기', '바탕', '년', '사랑', '부부', '이야기', '소설', '책', '연서', '1998년 4월', '경북', '안동', '무덤', '발견', '것', '원', '엄마', '편지', '국내', '문화콘텐츠', '재탄생']","['년', '전', '부친', '편지', '꽃송이', '사랑', '사랑', '하늘', '꽃', '저자', '후기']"
761,2018,98,매스커레이드 나이트,히가시노 게이고/양윤옥 역,"['새해', '카운트다운', '전', '체포', '시리즈', '게이', '작가', '생활', '주년', '기념', '작품', '호텔', '유가', '교수', '가가', '형사', '캐릭터', '고스', '형사', '등장', '번', '시리즈', '시작', '이번', '소설', '나이트', '인터넷', '익명', '신고', '다이얼', '의문', '제보', '리마', '원룸', '호실', '세', '여성', '변사체', '발견', '경시', '청', '리마', '원룸', '살인범', '호텔', '코르', '테', '시아', '도쿄', '새해', '카운트다운', '파티장', '밀고', '장이', '도착', '이야기', '명', '참가자', '전원', '가면', '차림', '해', '마지막', '밤', '통칭', '나이트', '예고', '날짜', '남은', '시간', '사흘', '수', '년', '만', '호텔', '유니폼', '직원', '위장', '엘리트', '형사', '고스', '호텔리어', '야마', '기시', '나오미', '번', '고객', '아래', '얼굴', '호텔리어', '나오미', '사이', '업무', '능력', '프런트', '직', '시어', '지로', '승격', '고객', '희망', '사항', '자리', '전편', '고객', '요구', '해결책', '모습', '소설', '재미']","['책', '목차']"
762,2018,99,그 겨울의 일주일,메이브 빈치/정연희 역,"['문제', '안고', '호텔', '일주일', '아일랜드인', '사랑', '작가', '평', '메', '이브', '빈치', '겨울', '일주일', '년', '타계', '작가', '사후', '발표', '마지막', '작품', '저자', '경험', '일', '저자', '사람', '순간순간', '비밀', '소설', '저자', '평생', '조국', '아일랜드', '사랑', '사람', '애정', '확인', '수', '아일랜드', '서부', '위치', '해안', '마을', '살', '고향', '미국', '이제', '중년', '치', '뜻밖', '제안', '대서양', '절벽', '위', '위치', '저택', '스톤', '하우스', '주인', '미스', '퀴니', '호텔', '제안', '것', '해안', '별장', '단지', '오하라', '집안', '때문', '스톤', '하우스', '상황', '것', '제안', '호텔', '개조', '일', '착수', '시절', '친구', '라가', '미혼모', '아들', '불량', '생활', '자', '신의 아들', '리', '거', '치', '부탁', '스톤', '하우스', '일', '런던', '회사', '생활', '대로', '상태', '치', '조카', '합류', '일', '년', '계획', '고향', '예약', '시스템', '프로그램', '브로슈어', '홍보', '마음', '회복', '개장', '주', '손님', '도착', '스웨덴', '청년', '말', '비밀', '사서', '프리', '비행기', '충동', '미국인', '존', '잉글랜드인', '부부', '헨리', '니콜', '입', '여인', '넬', '친구', '친구', '위니', '릴리언', '이벤트', '당첨', '아일랜드 해', '변', '호텔', '사실', '불만', '월', '부부', '사연', '일주일', '시작']","['치', '리', '거', '45', '101', '위니', '145', '존', '195', '헨리', '니콜', '월', '부부', '325', '넬', '하우', '351', '프리', '395', '이', '말', '다음', '손님', '463']"
763,2018,100,사서함 110호의 우편물,이도우,"['사랑', '무사', '내 사랑', '무사', '주년', '이도우', '장편소설', '사서함', '호', '우편물', '30대', '중반', '일상', '속', '사랑', '마음', '자락', '이야기', '작품', '년', '발표', '독자', '지지', '입', '소문', '사랑', '년', '차', '라디오', '프로그램', '작가', '공', '피디', '시인', '이건', '일', '상처', '만큼', '어른', '개편', '담당', '피디', '시인', '말', '원고', '트집', '잡지', '걱정', '건과', '미팅', '자리', '다이어리', '글', '소리', '올해', '목표', '말잔', '거', '성숙', '어른', '겉보기', '약점', '단점', '사랑은', '감정', '때', '환멸', '때', '그럼에도 불구하고', '번', '사랑해', '보기', '한', '이야기', '문장', '삶', '속', '것', '포기', '수', '위로', '성실', '사랑', '건의', '이야기', '라디오', '창가', '등', '아날로그', '감성', '독자', '마음']","['사서함', '호', '우편물', '비', '날', '입구', '다', '작가', '말']"
764,2018,101,참을 수 없는 존재의 가벼움,밀란 쿤데라(Milan Kundera)/이재룡 역,"['20세기', '최고', '작가', '밀란 쿤데라', '대표작', '참을 수 없는 존재의 가벼움', '세계', '작가', '밀란 쿤데라', '작품', '역사', '상처', '무게', '번', '존재', '현대인', '자화상', '남녀', '사랑', '작가', '사람', '인생', '역사', '자유', '수', '우연', '이든', '우연', '이든', '운명', '답', '자신', '운명', '여자', '부담', '여자', '토마', '시', '끝', '여자', '테', '레', '자', '자유', '영혼', '토마', '시의', '연인', '사비', '자유', '사비', '매료', '가정', '가장', '안정', '일상', '프란츠', '생', '사이', '방황', '모습', '육체', '영혼', '삶의 의미', '의미', '시간', '직선', '진행', '윤회', '반복', '의미', '존재', '등', '삶의 의미', '탐색', '소설']","['부', '부', '영혼', '육체', '부', '이해', '말', '부', '영혼', '육체', '부', '부', '장정', '부', '카', '레닌', '미소']"
765,2018,102,예언,김진명,"['교도소', '면회실', '구석', '대화', '년', '후', '격변', '34년', '기', '피격', '사건', '시작', '김진명', '장편소설', '예언', '이번', '작품', '김진명', '상상', '촉', '곳', '미', '소의', '파워', '게임', '한창', '1980년대', '국제', '정치', '한복판', '명', '무고', '사람', '사할린', '근해', '소련', '전투기', '격추', '비극', '사건', '유례', '참사', '피격', '사실', '외', '게', '미스터리', '시각', '일', '소련', '전투기', '피격', '사실', '추가', '충격', '사실', '확인', '후', '대한민국 정부', '사고', '소식', '날', '한국', '메인', '뉴스', '전두환', '집', '앞', '청소', '소련', '전투기', '국의', '전투기', '표현', '정부', '국', '항의', '격추', '유일한', '혈육', '여동생', '청년', '지민', '국가', '외면', '여동생', '복수', '미국', '앞', '의문', '사나이', '칠', '년', '공산주의', '멸망', '지민', '복수', '것', '사내', '예언', '실현', '것', '예언', '김진명', '작품', '마찬가지', '한반도', '현재', '연결', '시사점', '박근혜', '탄핵', '촛불', '문재인', '정부', '탄생', '한반도', '주변', '강의', '각축', '긴박', '정치', '상황', '속', '김진명', '질문', '현재', '것']","['작가', '말', '야간비행', '민', '학기', '오시', '포', '비치', '모스크바', '목소리', '출영객', '년', '시간', '연착', '실종', '비행기', '겉', '속', '레이건', '승리', '분노', '미스터', '켄', '싱', '턴', '소피아', '함정', '수상', '한', '죄수', '이상', '면회', '고해성사', '석방', '조국', '이유', '모순', '브란덴부르크', '게이트', '미션', '버터플라이', '러시아 문학', '부', '17년', '10월', '유형', '지', '사람', '만남', '소련', '심장', '안개', '속', '해후', '광장', '모스크바', '재회', '절규', '대한항공', '진실', '사와', '만남', '주체사상', '거구', '거구']"
766,2018,103,츠바키 문구점,오가와 이토/권남희 역,"['대신', '편지', '기적처럼', '위로', '시간', '겉', '문구', '가게', '문구', '점', '사실', '에도 시대', '여성', '서사', '대대로', '편지', '대필', '곳', '연필', '샤프', '펜스', '절대', '취급', '원칙', '고집', '대필', '종류', '주소', '메뉴', '판', '글씨', '일', '일', '대필', '간판', '입', '소문', '편지', '대필', '어린', '시절', '할머니', '밑', '대필', '가가', '수련', '과정', '포', '포', '사람', '척', '편지', '대신', '것', '사기', '반항', '외국', '방랑', '포', '포', '할머니', '선대', '공간', '할머니', '강요', '대로', '대필', '일', '대', '대필', '가로', '개업', '아내', '사랑', '이혼', '결심', '남자', '결혼', '년', '이혼', '지인', '편지', '사별', '남편', '편지', '노', '부인', '천국', '남편', '것', '편지', '등', '의뢰', '대필', '동안', '포', '포', '편지', '의뢰인', '자신', '위안', '것']","['여름', '가을', '겨울', '봄', '이', '글', '포', '포', '가마쿠라', '길', '포', '포', '편지']"
768,2018,105,상실의 시대,무라카미 하루키(Haruki Murakami)/유유정 역,"['상실의 시대', '세상', '청춘', '일본', '세계', '베스트셀러', '작가', '무라카미 하루키', '대표', '상실의 시대', '혼자', '고독', '속', '꿈', '사랑', '사람', '상실', '아픔', '세상', '청춘', '장편소설', '저자', '자전', '소설', '와타나베', '남자', '10대', '30대', '날', '감미', '사랑', '이야기', '와타나베', '나오코', '나오코', '미도리', '등', '파격', '삼각관계', '중심', '사랑', '질투', '미움', '고독', '심리', '저자', '특유', '문학', '문장력', '허무', '무상', '시간', '재생', '의욕', '것']","['년', '추억', '속', '나오코', '죽음', '살', '봄날', '시간', '속', '반딧불', '이', '피', '생기', '여자', '미도리', '마음', '병', '나오코', '실종', '요양원', '나오코', '레이', '코', '미도리', '나가', '사와', '평행선', '미도리', '청교도', '밤', '갈등', '벼랑', '끝']"
769,2018,106,"지금, 만나러 갑니다",이치카와 다쿠지/양윤옥 역,"['비의', '계절', '기적', '사람', '소지섭', '손예진', '주연', '영화', '원작', '소설', '지금, 만나러 갑니다', '이치카와 다쿠지', '소설가', '정식', '데뷔', '자신', '홈페이지', '입', '소문', '만', '명', '독자', '호응', '만큼', '작품', '대중', '작품', '이상', '수', '사람과', '기적', '재회', '작품', '저자', '일본', '연애소설', '대표', '작가', '1년', '세상', '아내', '미오', '하루하루', '다쿠', '미', '비', '날', '아들', '유지', '숲', '속', '미', '오와', '재회', '수', '윤곽', '수', '향기', '미오', '유령', '사실', '미오', '광경', '다쿠', '미', '비의', '계절', '미오', '말', '약속', '것', '비의', '계절', '얼마', '남지', '시간', '시작']","['지금, 만나러 갑니다', '이', '말']"
770,2018,107,오버로드 12,마루야마 쿠가네 /김완 역/so-bin 그림,"['악역', '무도', '마황', '다바오', '성', '왕국', '습격', '애니메이션', '기도', '애니플러스', '한일', '절차', '동시', '방영', '중', '성벽', '오랫동안', '평화', '자랑', '성', '왕국', '습격', '아인', '연합군', '연합군', '대장', '마황', '마황', '성', '왕국', '국가', '붕괴', '위기', '직면', '고난', '백성', '해방군', '구원', '곳', '마도', '국', '불구대천', '적', '언데드', '왕이', '인도', '가운데', '성', '왕국', '마황', '토벌', '정의', '혼란', '권']","['장', '마황', '구원', '장', '반격', '작전', '개시', '후기']"
773,2018,110,너의 이름은.,신카이 마코토(Makoto Shinkai)/박미정 역,"['적', '지금', '시골', '마을', '여고생', '날', '자신', '남자', '꿈', '낯선', '방', '처음', '친구', '눈앞', '대도시', '도쿄', '거리', '한편', '도쿄', '생활', '남', '고생', '타', '깡촌', '자신', '여고생', '꿈', '사람', '꿈속', '서로', '사실', '날', '이상', '사람', '몸', '타', '꿈속', '기억', '의지', '적', '지금', '애니메이션', '차세대', '거장', '신카이 마코토', '감독', '집필', '극장', '애니메이션', '이름', '은', '원작', '소설', '이름', '언어의 정원', '초속 5센티미터', '등', '자신', '작품', '필체', '소설화', '신카이 마코토', '감독', '처음', '작품', '소설', '집필', '생각', '애니메이션', '상호', '보완', '역할', '영화', '완성', '개월', '전', '집필', '시공', '초월', '남녀', '사랑', '초점', '영화', '소설', '사랑', '테마', '위', '메시지', '세상', '과거', '전해', '이야기', '기억', '속', '스스로', '것', '기적', '사랑', '것', '기억', '발버둥', '메시지', '산간', '지역', '시골', '마을', '여고생', '날', '자신', '남자', '꿈', '낯선', '방', '처음', '친구', '눈앞', '대도시', '도쿄', '거리', '한편', '도쿄', '생활', '남', '고생', '타', '속', '마을', '자신', '여고생', '꿈', '사람', '꿈속', '서로', '사실', '날', '이상', '사람', '몸', '타', '꿈속', '기억', '의지']","['장', '꿈', '장', '단서', '장', '나날', '장', '탐방', '장', '기억', '장', '재연', '장', '발버둥', '치', '다', '장', '이름', '후', '기해', '설제', '장', '꿈', '장', '단서', '장', '나날', '장', '탐방', '장', '기억', '장', '재연', '장', '발버둥', '치', '다', '장', '이름', '후기', '해설']"
774,2018,111,딸에 대하여,김혜진,"['내일', '지금', '어머니', '딸', '이야기', '문학', '성과', '다양성', '기치', '국문학', '미래', '신예', '작품', '엄선', '오늘', '작가', '번', '작품', '딸', '소리', '고통', '내부', '시선', '뚝심', '언어', '평', '개성', '작가', '김혜진', '이번', '작품', '혐오', '배제', '폭력', '노출', '여성', '이야기', '전직', '초등학교', '교사', '남편', '병', '환', '사망', '지금', '노인', '요양', '병원', '무연', '노인', '요양보호사', '일', '레즈비언', '딸', '딸', '동성', '연인', '집', '집', '딸', '연인', '것', '딸', '동성애', '문제', '대학', '해고', '동료', '시위', '시위', '사람', '집', '딸', '거리', '시위', '사람', '무시', '인생', '것', '수', '분노', '미움', '딸', '연인', '한편', '담당', '환자', '젠', '자신', '미래', '것', '가족', '의식', '젠', '병원', '병원', '요구', '젠', '집', '일터', '입장', '요구', '고민']","['딸', '작가', '말', '작품', '해설', '어머니', '김신', '현경', '여성학', '자']"
775,2018,112,고구려 6,김진명,"['침묵', '끝', '소수림왕', '김진명', '김진명', '대하', '역사', '소설', '고구려', '권', '구부', '꿈', '곁', '미천왕', '을', '불', '권', '고국원왕', '사유', '권', '이후', '년', '개월', '전격', '출간', '김진명', '고구려', '한동안', '침묵', '소설', '한반도', '긴박', '국제', '정치', '상황', '예측', '글자', '전쟁', '문자', '기원', '파격', '해설', '필생', '역작', '고구려', '말', '독자', '젊은이들', '삼국지', '읽기', '전', '고구려', '야심', '대하', '역사', '소설', '첫발', '게', '년', '전', '출간', '소설', '베스트셀러', '위', '온라인', '서점', '선정', '올해', '소설', '위', '국회도서관', '대출', '소설', '분야', '위', '등', '경이', '기록', '고구려', '지금', '부가', '대형', '베스트셀러', '책', '김진명', '오랫동안', '침묵', '침묵', '의미', '고구려', '구부', '꿈', '작가', '상상력', '가늠', '수', '정도', '고대사', '역사의식', '만큼', '김진명', '년', '개월', '공백', '작가', '진화', '장', '고구려', '권', '웅변', '천', '년', '제국', '고구려', '역사', '고구려', '왕', '이야기', '김진명', '역사', '소설', '고구려', '권', '구부', '꿈', '현실', '픽션', '우리나라', '역사', '미스터리', '작가', '데뷔', '때', '숙원', '필생', '역작', '고구려', '역사', '중', '극', '시대', '미천왕', '고국원왕', '소수림왕', '고국양왕', '광개토대왕', '왕', '일대기', '역사', '이번', '권', '소수림왕', '구부', '이야기', '구부', '시대', '고구려', '난관', '연', '몰락', '후', '전진', '패자', '한족', '동진', '생존', '도모', '가운데', '한', '바다', '대륙', '계획', '백제', '강국', '발돋움', '구부', '포부', '동아시아', '전쟁', '정치', '판도', '한달음', '한족', '한', '바다', '봉쇄', '고구려', '중심', '문명', '황하', '흐름', '구부', '인물', '앞', '흙탕물', '이번', '작품', '권', '역사', '문맥', '충실', '내실', '위', '집', '구축', '당대', '국제', '정치', '역사', '문명', '소설', '저자', '시각', '범접', '만큼']","['한', '바다', '탓', '인가', '구부', '손바닥', '부처', '여인', '선비', '것', '복조리', '주어', '라', '흙', '색', '깃발', '아래', '서', '불편', '군사', '하나', '뿐', '벗', '제왕', '공자', '씨앗', '혼자', '모용선비', '왕요', '정벌', '전쟁', '서어', '산', '불길', '왕위', '다구', '부의', '군사']"
