,Year,Rank,Title,Author,INTRO,TB
76,2023,77,타인의 마음,"김경일, 김경일, 사피엔스 스튜디오","['인지심리학', '자', '김경일', '지식', '유튜브', '채널', '사피엔스', '스튜디오', '타인', '심리', '출간', '입', '남', '비교', '사람', 'SNS', '연락', '답', '사람', '자기', '말', '사람', '남', '욕', '사람', '등', '이해', '수', '말', '행동', '불편', '타인들', '심리', '탐구', '인간', '심리', '전달', '인지심리학', '자', '김경일', '책', '어쩌다 어른', '제작', '팀', '디지털', '지식', '플랫폼', '사피엔스', '스튜디오', '제작', '타인', '심리', '책', '출간', '타인', '마음', '구독자', '명', '보유', '지식', '유튜브', '채널', '사피엔스', '스튜디오', '인기', '콘텐츠', '타인', '심리', '조회', '수', '누적', '년', '10월', '기준', '바탕', '책', '영상', '내용', '책', '깊이', '타인들', '말', '행동', '사례', '내면', '심리', '이해', '건강', '관계', '유지', '수', '책', '주변', '수', '틈', '남', '욕', '사람', '남', '비교', '사람', '무시', '사람', '절대', '가스라이터', '소시', '오', '패스', '악', '플러드', '인간관계', '속', '번', '쯤', '매체', '모습', '타인', '등장', '것', '공통점', '인해', '누', '군가', '상처', '아픔', '것', '저자', '사람', '때문', '건', '모습', '때', '누', '군가', '인해', '것', '사람', '타인', '고민', '필요', '말', '상대방', '마음', '말', '행동', '내면', '심리', '대처', '상처', '행복', '관계', '수', '것', '누', '군가', '말', '행동', '스트레스', '인간관계', '불안', '책', '타인', '심리', '관계', '소통', '방법', '지혜', '인지심리학', '자', '김경일', '지식', '유튜브', '채널', '사피엔스', '스튜디오', '타인', '심리', '출간', '입', '남', '비교', '사람', 'SNS', '연락', '답', '사람', '자기', '말', '사람', '남', '욕', '사람', '등', '이해', '수', '말', '행동', '불편', '타인들', '심리', '탐구', '인간', '심리', '전달', '인지심리학', '자', '김경일', '책', '어쩌다 어른', '제작', '팀', '디지털', '지식', '플랫폼', '사피엔스', '스튜디오', '제작', '타인', '심리', '책', '출간', '타인', '마음', '구독자', '명', '보유', '지식', '유튜브', '채널', '사피엔스', '스튜디오', '인기', '콘텐츠', '타인', '심리', '조회', '수', '누적', '년', '10월', '기준', '바탕', '책', '영상', '내용', '책', '깊이', '타인들', '말', '행동', '사례', '내면', '심리', '이해', '건강', '관계', '유지', '수', '책', '주변', '수', '틈', '남', '욕', '사람', '남', '비교', '사람', '무시', '사람', '절대', '가스라이터', '소시', '오', '패스', '악', '플러드', '인간관계', '속', '번', '쯤', '매체', '모습', '타인', '등장', '것', '공통점', '인해', '누', '군가', '상처', '아픔', '것', '저자', '사람', '때문', '건', '모습', '때', '누', '군가', '인해', '것', '사람', '타인', '고민', '필요', '말', '상대방', '마음', '말', '행동', '내면', '심리', '대처', '상처', '행복', '관계', '수', '것', '누', '군가', '말', '행동', '스트레스', '인간관계', '불안', '책', '타인', '심리', '관계', '소통', '방법', '지혜']","['프롤로그', '장', '시험', '사람', '조종', '사람', '심리', '얼굴', '뒤', '것', '입', '남', '비교', '사람', '옆', '연락', '답', '기운', '비관', '사람', '심리', '한눈', '바람둥이', '구별', '법', '상습', '지각', '러', '자세', '장', '수', '타인', '마음', '이유', '공감', '능력', '소시', '오', '패스', '일', '까', '익명', '살인자', '것', '기력', '사람', '필요', '것', '자기', '말', '사람', '심리', '틈', '남', '욕', '사람', '법', '칭찬', '자린고비', '조언', '장', '타인', '마음', '이해', '연습', '집착', '사람', '이유', '있다', '우리', '집착', '까', '낯선 사람', '만남', '짜증', '상사', '먹이', '잇', '감', '법', '라', '떼', '사람', '심리', '때', '위험', '무시', '사람', '상대', '법부', '록', '프롤로그', '장', '시험', '사람', '조종', '사람', '심리', '얼굴', '뒤', '것', '입', '남', '비교', '사람', '옆', '연락', '답', '기운', '비관', '사람', '심리', '한눈', '바람둥이', '구별', '법', '상습', '지각', '러', '자세', '장', '수', '타인', '마음', '이유', '공감', '능력', '소시', '오', '패스', '일', '까', '익명', '살인자', '것', '기력', '사람', '필요', '것', '자기', '말', '사람', '심리', '틈', '남', '욕', '사람', '법', '칭찬', '자린고비', '조언', '장', '타인', '마음', '이해', '연습', '집착', '사람', '이유', '있다', '우리', '집착', '까', '낯선 사람', '만남', '짜증', '상사', '먹이', '잇', '감', '법', '라', '떼', '사람', '심리', '때', '위험', '무시', '사람', '상대', '법부', '록']"
77,2023,78,벌거벗은 한국사: 인물편,tvN STORY 〈벌거벗은 한국사〉 제작팀/최태성 감수,"['화제', '방송', '한국사', '책', '한국', '사가', '한', '편의', '드라마', '시청률', '화제', '주목', '한국사', '책', '출간', '한국사', '한국사', '숨', '이야기', '역사', '스토리텔링', '쇼', '누적', '수', '강생', '명', '대한민국', '대표', '역사', '강사', '최태성', '안내자', '열정', '강연', '명품', '한국사', '강의', '찬사', '한국사', '인물', '편', '한국사', '소개', '매력', '한국사', '장면', '중', '역사', '인물', '이야기', '역사', '교양', '나라', '운명', '이성계', '의자왕', '세상', '연산군', '어우동', '교과서', '인물', '속내', '이해관계', '역사', '생명력', '편의', '드라마', '전개', '이야기', '노력', '역사', '사실', '이해', '경험', '것', '깊이', '지식', '해설', '바탕', '몰입', '스토리텔링', '책', '기존', '역사책', '아쉬움', '해결', '차원', '역사', '교양', '한국사', '처음', '사람', '사람', '한국사', '인물', '편', '부담', '역사', '수', '것', '과거', '인물', '시간 여행', '역사', '독자', '초대']","['글', '여행', '추천', '글', '재미', '의미', '역사', '속', '사람', '이야기', '최태성', '부', '나라', '운명', '사람', '장', '태조', '김경수', '이성계', '어명', '말머리', '장', '폭군', '임기', '궁예', '왕건', '마음', '장', '마지막', '왕', '도학', '의자왕', '백제', '마지막', '왕이', '장', '왕자', '김경수', '이방', '원', '어머니', '무덤', '부', '세상', '사람', '장', '왕', '노', '규', '식', '연산군', '미치광이', '장', '왕세자', '계승', '범', '사도', '세자', '뒤주', '장', '성군', '한희', '숙', '세종대왕', '며느리', '넷', '장', '스캔들', '메이커', '김지영', '어우동', '죄르']"
78,2023,79,모래알만 한 진실이라도,박완서(朴婉緖),"['올해', '책', '선정', '15', '부', '판매', '기념', '한정판', '윤슬', '에디션', '출시', '박완서', '에세이', '결정판', '모래알', '진실', '윤슬', '에디션', '독자', '에세이', '편', '그중', '베스트', '편', '선별', '모래알', '진실', '작품', '선정', '개월', '소요', '만큼', '박완서', '에세이', '정수라', '손색', '초판', '한정', '독자', '윤슬', '에디션', '빛', '물', '순간', '포착', '화폭', '영국', '아티스트', '고든', '작품', '표지', '그림', '사용', '시공간', '사람', '역동', '그림', '글', '책', '가치', '진실', '가감', '박완서', '가까이', '보고 싶다', '주저', '책', '이유']","['프롤로그', '마음', '길', '친절', '사람과', '소통', '유쾌하', '오해', '믿음', '교감', '대', '비', '날', '집', '아이', '보통', '사람', '꿈', '희망', '꿈', '언덕', '방', '방', '이', '멜', '다', '구두', '천사', '선물', '말', '사람', '사람', '무심', '듯', '속삭임', '것', '까', '생각', '행복', '법', '사랑', '행로', '민들레', '꽃', '선물', '날', '사랑', '무게', '할머니', '베', '보자기', '달', '구경', '사랑', '입김', '내', '기억', '창고', '새해', '소망', '얼굴', '차별', '주제', '자서전', '이야기', '중', '년', '여인', '허', '기증', '코', '고', '소리', '문학', '고향', '의미', '해피엔드', '여행', '가방', '시간', '신', '식', '귀향', '때', '죽음', '희망', '다', '마음', '곳', '그때', '가을']"
79,2023,80,법륜 스님의 행복(특별 에디션),법륜(法輪),"['독자', '사랑', '법륜', '스님', '행복', '안내서', '삶', '행복', '권리', '2016년', '출간', '독자', '사랑', '분야', '베스트셀러', '위', '차지', '사랑', '법륜', '스님', '행복', '양장본', '에디션', '오늘', '행복', '힐링', '패키지', '출간', '삶', '관계', '상처', '부조리', '세상', '고통', '인생', '길잡이', '법륜', '스님', '행복', '독자', '사랑', '보답', '마음', '양장본', '에디션', '출간', '에디션', '화가', '김정숙', '봄', '향연', '-3', '표지', '양장본', '일', '필사', '노트', '구성', '책', '속', '구절', '하루', '문장', '일', '동안', '필사', '즐거움', '경험', '수', '책', '전체', '분량', '오디오북', '시간', '분량', '제작', '코드', '행복', '지혜', '귀로', '경험', '선물', '일상', '법륜', '스님', '강연', '동영상', '법륜', '스님', '행복', '양장본', '에디션', '포함', '코드', '독자', '공감', '법륜', '스님', '행복', '메시지', '수']","['장', '삶', '대로', '까', '선택', '자기', '모순', '이상', '현실', '사이에서', '방황', '허위의식', '감옥', '행복', '비결', '욕심', '원', '다인', '연', '보에', '시차', '있다', '장', '감정', '습관', '감정', '자유', '롭', '기화', '상대', '안', '도화선', '참', '지도', '제3의 길', '상대', '말', '과거', '상처', '인생', '자산', '법', '후회', '실수', '것', '불안', '미래', '집착', '다', '열등감', '우월감', '뿌리', '마음', '주이', '습관', '수', '있다', '장', '생각', '사람', '법', '갈등', '관계', '시작', '사람', '사람', '세상', '사람', '행복', '결혼', '조건', '남', '인생', '말', '고', '중도', '길', '직장', '상사', '대부분', '관계', '이기심', '앤', '테이크', '거래', '지', '관계', '책임감', '인생', '해', '진다', '의지', '마음', '원망', '마음', '씨앗', '남', '인생', '간섭', '마라', '나무', '숲', '장', '남', '불행', '위', '행복', '마라', '진정', '한', '성공', '이란', '남', '불행', '위', '행복', '마라', '욕망', '장작', '욕구', '단계', '욕구', '욕망', '탐욕', '개인', '씨앗', '사회', '밭', '사냥', '사람', '토끼', '마리', '비난', '전', '행복', '남', '길', '장', '어제', '오늘', '행복', '해지', '연습', '시비', '분별', '마음', '통찰력', '고통', '사물', '전모', '지혜', '갈등', '것', '이익', '것', '인가', '타인', '위로', '때', '공덕', '사랑', '차원', '있다', '행복', '재미', '보람', '속', '있다', '인생', '시간', '행복', '법', '순간', '행복', '선택', '수']"
80,2023,81,우울할 땐 뇌 과학,앨릭스 코브/정지인 역,"['마음', '문제', '객관', '논리', '방법', '도출', '연구', '결과', '뇌', '과학', '박사', '학위', '15년', '간', '뇌', '과학', '도구', '우울증', '연구', '우울증', '덕', '후', '앨릭스', '코브', '박사', '그동안', '연구', '성과', '집대성', '우울', '때', '뇌', '과학', '뇌', '과학', '신경과학', '첨단', '과학', '활용', '우울증', '시작', '발병', '원인', '증상', '하나하나', '구체', '근거', '폐해', '우울증', '뇌', '회로', '방법', '등', '과학', '우울증', '책', '일다', '발병', '최후', '증상', '자살', '위험', '파괴', '정신', '질환', '우울증', '국내', '성인', '명', '명', '중', '명', '발병', '감기', '병', '우울증', '우울증', '마음', '질환', '말', '데', '마음', '실체', '정체', '저자', '책', '최신', '뇌', '과학', '임상', '실험', '뇌', '객관', '연구', '바탕', '우울증', '페이지']","['추천', '말', '머리말', '우울증', '과학', '고찰', '부', '하강', '나선', '뇌', '장', '우울증', '뇌', '지도', '우울증', '소식', '소식', '토네이도', '우울증', '점', '우울증', '뇌', '과학', '우울증', '화학', '물질', '우울증', '기본', '신경', '회로', '연결', '있다', '내', '뇌', '잘못', '뇌', '회로', '조율', '방식', '결정', '가지', '요인', '우울증', '뇌', '회', '간', '의사소통', '문제', '장', '불안', '걱정', '쳇바퀴', '뇌', '걱정', '걱정', '불안', '신경과학', '차이', '뇌', '불안', '걱정', '불안도', '수', '있다', '불안', '불안', '변', '연계', '방법', '장', '인생', '사건', '이유', '남', '감정', '뇌', '뇌', '부정', '일', '반응', '다모', '일', '때', '수', '일', '가지', '장', '습관', '남자', '뇌', '습관', '습관', '구분', '다', '침대', '이유', '습관', '방아쇠', '몸', '습관', '암호', '법', '소프트웨어', '하드웨어', '부', '상승', '나선', '뇌', '장', '운동', '뇌', '영향', '뇌', '것', '뿐', '운동', '뇌', '시작', '산책', '뇌', '말', '하든', '장', '최선', '결정', '결정', '우유부단', '행복', '다', '결정', '우울증', '회복', '도움', '결정', '인지', '방식', '결정', '목표', '도파민', '증가', '결정', '습관', '조절', '결정', '통제감', '결정', '걱정', '불안', '다', '처음', '결정', '필요', '장', '수면', '신경과학', '수면', '위생', '치과', '위생', '뇌', '영향', '메커니즘', '잠', '일', '잠', '뇌', '일', '뇌', '가지', '요령', '불면증', '효과', '인지', '행동', '치료', '장', '습관', '적', '동지', '반복', '때', '습관', '방법', '스트레스', '습관', '강화', '뇌', '개', '세로토닌', '습관', '습관', '일', '감정', '통제', '수', '환경', '통제', '생산', '장', '바이오', '피드백', '힘', '바이오', '피드백', '작동', '가', '우울증', '상태', '때', '바이오', '피드백', '바이오', '피드백', '활용법', '미소', '바이오', '피드백', '활용법', '자세', '바이오', '피드백', '활용법', '평온', '표정', '바이오', '피드백', '활용법', '호흡', '하기', '바이오', '피드백', '활용법', '근육', '이완', '10', '장', '감사', '회로', '부정', '감정', '다', '감사', '삶', '가지', '실질', '혜택', '감사', '뇌', '효과', '우리', '먹이', '늑대', '다비', '교', '감사', '조건', '감사', '것', '장', '사람', '속', '따돌림', '육체', '고통', '상관관계', '우울증', '사랑', '신경', '화학', '교란', '다', '타인', '뇌', '일', '사교', '담당', '뇌', '회로', '활성', '법', '가지', '조심', '것', '장', '전문가', '도구', '사람', '뇌', '우울증', '양상', '심리', '치료', '뇌', '변화', '시키', '항우울제', '뇌', '변화', '시키', '나', '뇌', '자극', '기술', '에필로그', '침대']"
81,2023,82,누구에게도 상처받을 필요는 없다(스페셜 리커버 에디션),지민석,"['공유', '자존', '감', '명언', '시작', '독자', '사랑', '화답', '한', '상처', '필요', '스페셜', '리', '커버', '에디션', '전격', '출간', '2022년', '4월', '출간', '이후', '지금', '독자', '사랑', '상처', '필요', '스페셜', '리', '커버', '에디션', '재탄생', '청소년', '중', '장년', '세대', '불문', '공감', '만', '내용', '상처', '필요', '페이지', '치유', '자존', '감', '도둑', '날', '추천', '비상', '약', '순간', '책', '등', '평', '출간', '화제', '이후', '관계', '해법', '독자', '애정', '수록', '문장', '공유', '세례', '입', '소문', '유', '오프라인', '독자', '서점', '결과', '출간', '년', '만', '부', '판매', '돌파', '에세이', '베스트셀러', '주역', '상처', '필요', '문장', '인간관계', '사이에서', '독자', '자신', '태도', '강조', '지민', '석', '작가', '냉정', '사이', '독자', '삶', '건강', '방향', '수', '현실', '조언', '한편', '지금', '것', '응원', '독자', '존재', '무한', '긍정', '격려', '시선', '선물', '미움', '타인', '말', '한마디', '자신', '마음', '독자', '감정', '외면', '자신', '사랑', '일', '저자', '메시지', '울림', '것']","['프롤로그', '삶', '동화', '삶', '삶', '동화', '내', '감정', '현명', '선의', '연습', '고민', '말', '것', '그때', '최선', '불안', '건', '증거', '사랑', '자신', '사람', '위로', '수', '날', '기분', '전환', '방법', '수', '도', '일상', '질투심', '비참', '교만', '사랑', '구체', '방법', '실수', '해도', '괜찮아', '처음', '수', '밖', '에', '존경', '사람', '특징', '책임감', '무게', '말', '날', '사람', '곁', '때', '지속', '관계', '지혜', '이유', '인간관계', '멘탈', '관리법', '확증편향', '사람', '관계', '조율', '소리', '관계', '셧다운', '필요', '때', '최선', '위로', '비난', '신경', '필요', '이유', '관계', '관계', '영혼', '리액션', '특기', '사람', '관계', '퍼스널', '컬러', '있다', '사과', '침묵', '창', '때', '사이', '사랑', '용기', '짝사랑', '자존', '감', '상관관계', '자존', '감', '애란', '사랑', '사랑', '말', '것', '관심', '연락', '비례', '전', '시간', '친구', '관계', '유지', '마디', '잔소리', '무언', '믿음', '을', '만큼', '마음', '것', '관계', '너라서 좋아', '사람', '오늘', '순간', '집중', '법', '휴식', '필요', '당신', '사람', '조금', '내', '삶', '결정', '사수', '하기', '관계', '꽃샘추위', '정이', '사람', '때', '용기', '비참', '인연', '행복', '발견', '눈', '단련', '부족', '사람', '어른', '가방', '지금', '터널', '결과', '과정', '조금', '괜찮아', '감수성', '것', '은', '어른', '새벽', '마음', '위로', '사람', '바람', '나무', '이야기', '상처', '필요', '에필로그']"
82,2023,83,당신도 초자연적이 될 수 있다,조 디스펜자/추미란 역,"['3차원', '물질', '세상', '초자연', '체험', '방법', '우리', '자신', '기존', '믿음', '눈', '것', '존재', '물질', '분리', '누', '군가', '외적', '무언', '가의', '도움', '병', '치유', '구원', '수', '믿음', '벽', '초자연', '수', '있다', '기존', '과학', '공동체', '인간', '정신', '잠재력', '사람', '삶', '수', '도움', '책', '저자', '양자역학', '신경', '과학', '후성유전학', '심장', '신경학', '등', '최신', '과학', '성과', '바탕', '물질', '세상', '너머', '주파수', '조율', '수', '뇌', '화학 물질', '초월', '자각', '상태', '접근', '수', '결과', '미래', '창조', '몸', '생물학', '질병', '치유', '수', '이론', '방법', '사람', '이야기']","['추천', '말', '브레이드', '말', '초자연', '준비', '초자연', '문', '열기', '순간', '양자', '세계', '조율', '하기', '에너지', '센터', '축복', '몸', '마음', '사례 연구', '진리', '증명', '사람', '심장', '지성', '마인드', '무비', '만화경', '걷기', '명상', '사례 연구', '현실', '공간', '시간', '시간', '공간', '송', '과선', '일', '관성', '프로젝트', '세상', '사례 연구', '수', '일', '맺음말', '평화', '것', '감사', '말', '주석']"
83,2023,84,오둥이입니다만!(겨울 에디션),송 스튜디오,"['곁', '세상', '행복', '오리', '팬', '선택', '캐릭터', '긍정', '오리', '둥', '이', '긍정', '힐링', '에세이', '카카오톡', '이모티콘', '전체', '위', '년', '이모티콘', '위', '오', '둥', '이', '리', '커버', '한정판', '겨울', '에디션', '출시', '카카오톡', '이모티콘', '출시', '때', '전체', '위', '년', '이모티콘', '인기', '순위', '위', '기록', '인기', '스타', '둥', '이', '그림', '에세이', '오', '둥', '이', '한정판', '겨울', '에디션', '둥', '이', '귀여움', '겨울', '일러스트', '디자인', '이번', '리', '커버', '에디션', '포함', '독자', '성원', '보답', '때', '세상', '곁', '친구', '명', '세상', '자신', '수', '오리', '둥', '오', '둥', '이', '긍정', '기운', '시선', '세상', '방식', '에피소드', '편', '공개', '둥', '이', '여럿', '여정', '하인', '드', '에세이', '한정', '미', '공개', '일러스트', '수록', '둥', '이', '팬', '긍정', '메시지', '계기', '수', '자기', '자신', '사랑', '현재', '둥', '곁', '친구', '사랑', '둥', '표정', '친구', '둥', '이', '우정', '대화', '오', '둥', '특유', '긍정', '말투', '독자', '마음', '긍정', '기운', '독자', '사랑', '수', '존재', '세상', '잠깐', '시간']","['프롤로그', '장', '사랑해', '오', '둥', '이', '예상', '행복', '빗방울', '무지개', '오두막', '책', '만남', '동행', '장', '곁', '세상', '빛나', '초상화', '식빵', '벚꽃', '놀이', '풍선껌', '모자', '숟가락', '더위', '다이빙', '서로', '곁', '신발', '거', '정상', '탄산', '음료', '간지럼', '장', '순간', '행복', '의사', '목걸이', '접착제', '반쪽', '끼', '릭', '끼', '릭', '귤', '인형', '진심', '군고구마', '유성', '매직', '코골이', '눈', '더미', '때', '선물', '에필로그', '부록']"
84,2023,85,나는 오늘의 내가 좋아,윤혜지,"['하루', '오늘', '말', '수', '무한', '긍정', '토끼', '몰', '이', '사랑', '응원', '방법', '찹쌀떡', '몸', '팔다리', '비율', '자랑', '토끼', '몰', '이', '친숙', '캐릭터', '오동', '몸매', '표정', '매력', '포인트', '년', '대중', '사랑', '몰', '이', '이번', '해피', '메신저', '책', '오늘', '오늘', '사랑', '응원', '방법', '윤', '혜지', '작가', '에세이', '오늘', '긍정', '토끼', '몰', '이', '매일', '매일', '몰', '한', '마음', '대접', '인생', '응원', '선택', '마음', '스스로', '말', '응원', '특유', '여유', '사람의 마음', '편안', '몰', '이', '책장', '때', '모습', '매력', '발산', '독자', '마음', '캐릭터', '디자이너', '윤', '혜지', '작가', '고등학교', '시절', '낙서', '마스코트', '시작', '시간', '사랑', '세계', '무한', '긍정', '에너지', '전파', '몰', '이', '세계', '개국', '수출', '윤', '혜지', '작가', '대한민국', '콘텐츠', '대상', '대통령상', '사랑', '응원', '책', '오늘', '계묘', '년', '토끼', '해', '응원', '마음', '누', '군가', '최고', '선물', '것']","['캐릭터', '소개', '장', '일', '것', '괜찮아', '인생', '습관', '시작', '해', '보통', '날', '기대', '마', '하루', '하루나', '고민', '해주', '길', '하루', '시작', '밤', '좋아해줘', '지금', '과거', '거', '오늘', '대접', '장', '몰', '이', '친구', '하루', '너는', '기대', '수', '어깨', '이해', '오해', '사랑', '주기', '사랑', '시간', '것', '해결', '사람', '추억', '말', '행복', '극복', '친구', '안부', '오늘', '친구', '수', '사이', '너는', '전부', '관계', '인연', '기대', '수', '누', '군가', '나무', '사이', '장', '몰', '이', '말', '털', '바깥', '생활', '사회인', '것', '행동', '일', '시정', '지내', '길', '길', '오늘', '말', '우연', '숨', '뜻', '게', '말', '자', '감정', '말', '자지', '친', '밤', '마음', '필요', '아이러니', '도전', '날', '마음', '게', '최고', '대로', '마음', '대로', '정', '말', '결정', '각자', '깊이', '장', '몰', '이', '일상', '행복', '불행', '행복', '가치', '거', '야행', '복의', '이유', '행복', '결말', '상상', '행복', '동심', '행복', '주문', '터널', '괜찮아', '세상', '건', '누', '군가', '일탈', '내', '곁', '사람', '성공', '하루', '긍정', '말', '행복', '수', '사랑해', '작', '것', '감사', '하기', '성', '장통', '말기', '사랑', '말', '타이밍', '안녕', '작가', '말', '마음', '조각']"
85,2023,86,잘했고 잘하고 있고 잘 될 것이다(스페셜 리미티드 에디션),정영욱,"['주', '연속', '에세이', '베스트셀러', '스페셜', '리', '미티', '드', '에디션', '재탄생', '1년', '간', '부', '이상', '판매', '기록', '21세기', '권', '도서', '선정', '올해', '문장', '위', '선정', '독보', '에', '세', '이스트', '정', '영', '이', '권', '위로', '2021년', '5월', '출간', '후', '1년', '간', '부', '이상', '판매', '기록', '에세이', '베스트셀러', '자리', '것', '이다', '아스라이', '반짝임', '스페셜', '리', '미티', '드', '에디션', '재탄생', '사랑', '연습', '등', '이전', '도서', '독자', '사랑', '작가', '정', '영', '책', '과거', '현재', '미래', '응원', '당신', '테', '테', '테', '상처', '테', '테', '지', '마음', '곳', '테', '지', '정', '영', '작가', '말', '힘', '상처', '마음', '관성', '내일', '책', '지난', '오늘', '사람', '응원', '것', '응원', '것', '아무것', '조건', '이유', '당장', '하루', '마음', '사람', '거', '매일', '하루', '밤하늘', '별처럼', '것', '설움', '것', '아무것', '오늘', '밑거름', '고생', '오늘', '밤', '책', '지치', '혼자', '마음', '문장', '이야기', '이야기', '이야기', '것', '우리', '것', '하지', '삶', '당신', '것']","['응원', '응원', '응원', '것', '이다', '이유', '위', '인공위성', '인생', '슬럼프', '때', '기억', '것', '나', '적', '내일', '앎', '암', '사람', '중', '나', '사랑', '것', '앞', '괜찮아', '지', '때', '대', '것', '상처', '허락', '말', '것', '상처', '세상', '것', '행복', '것', '나', '앞', '내', '시기', '혼자', '혼자', '마음', '상처', '말', '마음', '마음', '때', '필요', '것', '당', '신의 존재', '지나', '감', '기적', '바람', '예전', '지금', '것', '해피 엔딩', '기억', '늪', '누', '군가', '빛', '누', '군가', '바다', '당신', '것', '이다', '차이', '나', '이상', '현실', '99', '주문', '일', '년', '번', '뿐', '날', '시간', '순간', '거짓말', '기린', '목', '우리', '완벽', '의자', '어른', '증거', '영', '아', '기억', '엄마', '엄마', '처음', '텐', '데', '누', '군가', '소유', '건', '124', '목소리', '기억', '하진', '못', '엄마', '된장찌개', '혼자', '것', '고장', '날', '하지', '후회', '순간', '도라도', '누', '군가', '해지', '고누', '군가', '손톱깎이', '자', '최고', '복수', '나', '중', '선', '후', '실행', '150', '일', '하면', '행복', '수', '당신', '봄', '응원', '것', '이다', '관계', '식물', '사람', '사이', '마련', '영원', '한', '관계', '요즘', '세상', '관계', '에더', '상처', '것', '감정', '소모', '현명', '방법', '잠', '기분', '태도', '사람', '사람', '진가', '다신', '사람', '나', '사람', '미래', '관계', '사람', '공통점', '할', '거', '거절', '용기', '사람', '사이', '거절', '사람', '이유', '친구', '말', '말', '상대', '마음', '선물', '것', '당신', '면', '유한', '사람', '모두', '사람', '말', '왜곡', '진짜', '목소리', '세상', '것', '것', '당신', '문장', '이어', '딘', '가에', '바다', '말', '사랑', '사랑', '사랑', '것', '이다', '미련', '한', '마음', '미련', '마음', '이', '만나', '것', '사랑', '때문', '당신', '이', '사람', '정말', '사람', '증거', '우리', '도형', '사랑', '건', '숨', '것', '사랑', '사람', '편지', '마음', '사랑', '계절', '사랑은', '상대', '앞', '것', '곁', '사람', '벌꿀', '유전', '벌집', '모양', '을', '기억', '한대', '바라', '행복', '것', '274', '애', '행복', '건', '내', '마음', '문제', '진짜', '외로움', '사랑', '실패', '사랑', '내', '일', '중', '일', '넌', '일부', '전부', '서로', '마지막', '모습', '사랑', '사람', '이별', '것', '이제', '해도', '이', '미', '것', '294', '당신', '이전', '마치', '304']"
86,2023,87,좋은지 나쁜지 누가 아는가,류시화,"['마음', '치유', '글', '미지', '책', '것', '작가', '기대', '믿음', '시집', '산문집', '여행기', '번역서', '공감', '류시화', '시인', '신작', '에세이', '이번', '책', '주제', '삶', '말', '것', '표제작', '외', '비', '바보', '축복', '때', '상처', '말라', '신', '불', '글씨', '메시지', '완전', '사람', '완벽', '장미', '선물', '수', '있다', '인생', '만트라', '자신', '빛나는 별', '등', '삶', '인간', '이야기', '시인', '언어', '사람', '사람', '수', '진실', '고백', '때', '천재', '때문', '끝', '수', '마법', '비결', '삶', '전체', '그림', '수', '지금', '길', '선물', '신이', '쉼표', '곳', '마침표', '말라', '저자', '말', '자신', '문제', '존재', '인생', '굴곡', '웃음', '깨달음', '승화', '통찰', '수필', '붓', '대로', '글', '쇠', '불', '마음', '불순물', '날', '날', '사색']","['비', '바보', '새', '큰일', '말라', '인생', '만트라', '축복', '때', '상처', '말라', '신', '불', '글씨', '메시지', '것', '마법', '비결', '힌디어', '수업', '수', '제자', '융', '돌집', '완전', '사람', '완벽', '장미', '선물', '수', '있다', '매장', '파종', '때', '때', '내면', '아이', '이나', '품사', '내', '영혼', '안녕', '기적', '길', '길', '순', '우리말', '원숭이', '생각', '말', '것', '감정', '레', '착', '사과', '이야기', '직박구리', '새', '죽음', '누구', '다', '꽃', '것', '이다', '개', '세상', '연민', '피로', '걱정', '걱정', '걱정', '가나', '예', '요', '진실', '문장', '낙하산', '사람', '진짜', '가짜', '자신', '빛나는 별', '것', '있다', '에필로그', '하늘', '호수', '선물']"
