,Year,Title,Rank,Keywords
153,2023,종의 기원,16,"['다윈', '진화', '생물학', '종의', '자연']"
154,2023,거의 모든 것의 역사(개역판),74,"['과학', '역사', '브라이슨', '개역', '우주']"
155,2023,어떻게 물리학을 사랑하지 않을 수 있을까?,133,"['물리학', '과학', '사랑', '저자', '세상']"
156,2022,우울할 땐 뇌과학,22,"['우울증', '과학', '연구', '마음', '발병']"
157,2023,시간은 흐르지 않는다,26,"['시간', '세상', '과거', '미래', '양자중력']"
158,2022,2022 치과보험청구사 3급 실무이론,24,"['치과', '건강보험', '진료', '항목', '이해']"
159,2022,그림으로 보는 모든 순간의 과학,25,"['과학', '현상', '법칙', '그림', '순간']"
160,2022,코드 브레이커,26,"['크리스', '과학자', '유전자', '편집', '세계']"
161,2022,나를 알고 싶을 때 뇌과학을 공부합니다,27,"['감정', '뇌과학', '저자', '뇌졸중', '캐릭터']"
162,2022,아내를 모자로 착각한 남자,28,"['환자', '의학', '시선', '이야기', '올리버']"
163,2022,다정한 물리학,29,"['입자', '세계', '과학', '연구소', '우주']"
164,2023,박문호 박사의 빅히스토리 공부,12,"['인간', '패턴', '우주', '지구', '과학']"
165,2023,왜 아플까,53,"['인슐린', '저항성', '건강', '질환', '질병']"
166,2022,과학은 어떻게 세상을 구했는가,32,"['백신', '이야기', '세계', '코로나', '19']"
167,2023,최종 경고: 6도의 멸종,69,"['상승', '기후', '멸종', '현실', '도의']"
168,2022,학문의 즐거움,34,"['수학', '수학자', '유년', '학교', '소년']"
169,2023,위험한 과학책,30,"['과학', '랜들', '먼로', '질문', '위험']"
170,2023,천문학자는 별을 보지 않는다,10,"['우주', '천문학자', '사람', '천문학', '동경']"
171,2023,신경 청소 혁명,25,"['신경', '청소', '건강', '노화', '전달']"
172,2022,작지만 큰 뇌과학 만화,38,"['만화', '뇌과학', '역사', '독자', '세포']"
173,2022,줌달의 일반화학,39,"['화학', '일반', '이론서', '전반', '기초']"
174,2022,도시는 무엇으로 사는가,40,"['도시', '직원', '사람', '영향', '부하']"
175,2022,건축기술지침 Rev 2: 건축1,41,"['건축', '개정', '기술', '증보', '오랫동안']"
176,2023,엔트로피,51,"['엔트로피', '에너지', '질서', '이름', '인류']"
177,2022,건축기술지침 Rev 2: 건축2,43,"['건축', '개정', '기술', '증보', '오랫동안']"
178,2023,일반물리학 1,66,"['문제', '학생', '능력', '부분', '출판']"
179,2023,수학이 필요한 순간,57,"['수학', '강의', '세계', '세상', '순간']"
180,2022,햇빛도 때로는 독이다,46,"['물질', '화학', '독성', '생활', '유해']"
181,2023,수목생리학,65,"['생리', '수목의', '생리학', '목이', '설명']"
182,2023,더 위험한 과학책,59,"['과학', '방법', '먼로', '랜들', '기상천외']"
