,Year,Title,Rank,Keywords
128,2023,옷장 속의 세계사,129,"['세계사', '역사', '전작', '청소년', '대전']"
129,2023,아는 만큼 보인다,130,"['한국', '문화유산', '국토', '독자', '사랑']"
130,2023,본격 한중일 세계사 16: 삼국간섭과 갑오개혁,131,"['일본', '삼국', '압박', '갑오개혁', '패전국']"
131,2023,기후로 다시 읽는 세계사,132,"['기후', '역사', '인류', '위기', '오늘날']"
132,2023,식탁 위의 일본사,133,"['일본', '가다랑어', '이야기', '우동', '요리']"
133,2023,서양사 강좌,134,"['서양사', '변화', '강좌', '시대', '출간']"
134,2023,거꾸로 읽는 세계사,3,"['유시민', '역사', '출간', '독자', '이후']"
135,2023,사피엔스,2,"['사피엔스', '인류', '출간', '인간', '서문']"
136,2023,이순신의 바다,62,"['이순신', '역사', '조회', '이야기', '바다']"
137,2023,총 균 쇠,1,"['인류', '일본인', '문명', '세계', '인간']"
138,2023,지리의 힘,6,"['지리', '한국', '세계', '분쟁', '미국']"
139,2023,유럽 도시 기행 1,31,"['도시', '문명', '유럽', '이야기', '아테네']"
140,2023,벌거벗은 세계사: 사건편,32,"['세계사', '역사', '그동안', '시간', '사건']"
141,2023,역사의 쓸모,7,"['역사', '해결', '문제', '인물', '자신']"
142,2023,벌거벗은 세계사: 인물편,29,"['세계사', '역사', '인물', '그동안', '프레임']"
143,2023,총 균 쇠,1,"['인류', '문명', '민족', '세계', '대륙']"
144,2023,나의 문화유산답사기 11: 서울편(3),16,"['서울', '완간', '오늘', '사랑', '이야기']"
145,2022,식탁 위의 세계사(리커버:K 특별판),12,"['세계사', '이야기', '소금', '요리', '음식']"
146,2023,예루살렘의 아이히만,34,"['악의', '평범성', '유대인', '개념', '재판']"
147,2023,벌거벗은 한국사: 인물편,23,"['한국사', '역사', '인물', '이야기', '교양']"
148,2023,나의 문화유산답사기 12: 서울편(4),26,"['서울', '완간', '오늘', '사랑', '이야기']"
149,2022,짱깨주의의 탄생,16,"['중국', '한국', '짱깨', '사회', '주의']"
150,2023,거의 모든 전쟁의 역사,108,"['전쟁', '역사', '미래', '블랙', '제러미']"
151,2023,썬킴의 거침없는 세계사,44,"['세계사', '수업', '역사', '이야기', '영화']"
152,2022,한 컷 한국사,19,"['역사', '사진', '한국사', '사건', '교사']"
153,2023,나의 한국현대사 1959-2020,36,"['이후', '증보판', '개정', '독자', '역사']"
154,2023,기묘한 미술관,75,"['그림', '명화', '스토리텔링', '병과', '문화해설사']"
155,2023,설민석의 조선왕조실록,40,"['역사', '사건', '강연', '핵심', '이해']"
156,2023,혼돈의 시대 리더의 탄생,76,"['리더', '시대', '도리스', '연구', '탄생']"
157,2022,지정학의 힘,24,"['지정학', '한반도', '필요', '강대국', '이념']"
158,2023,곰브리치 세계사(예일대 특별판),24,"['역사', '세계사', '브리', '사건', '예일대']"
159,2022,세상의 모든 지식이 내 것이 되는 1페이지 한국사 365,26,"['한국사', '사람', '지식', '페이지', '처음']"
160,2023,벌거벗은 세계사: 전쟁편,17,"['전쟁', '세계사', '역사', '그동안', '순간']"
161,2023,호모 데우스,38,"['사피엔스', '서문', '사상가', '수록', '호모']"
162,2023,명화로 읽는 합스부르크 역사,66,"['역사', '명화', '유럽', '합스부르크', '시리즈']"
163,2023,세상에서 가장 짧은 한국사,81,"['역사', '한국사', '이야기', '흐름', '순간']"
164,2023,나의 문화유산답사기 9: 서울편(1),61,"['서울', '역사', '문화유산', '시작', '창덕궁']"
165,2023,썬킴의 세계사 완전 정복,89,"['역사', '세계사', '세계', '러시아', '미국']"
166,2022,미식가의 어원 사전,33,"['음식', '이야기', '이름', '어원', '언어']"
167,2023,2023 황현필의 한국사 일력,15,"['한국사', '역사', '저자', '오늘', '하루하루']"
168,2022,명화로 보는 단테의 신곡,35,"['인간', '하느님', '구역', '천국', '신곡']"
169,2023,나의 문화유산답사기 365일,126,"['여행', '답사기', '문화유산답사기', '나의', '다이어리']"
170,2023,서양미술사,22,"['미술', '서양', '미술사', '시대', '브리']"
171,2022,박시백의 고려사 1,38,"['고려', '역사', '박시백', '고려사', '만화']"
172,2023,21세기를 위한 21가지 제언,64,"['세계', '인류', '전쟁', '가지', '종교']"
173,2023,안목,73,"['안목', '순례', '이야기', '역대', '미술']"
174,2023,역사란 무엇인가,69,"['역사란', '무엇인가', '역사', '데이비스', '현대']"
175,2022,흙 속에 저 바람 속에,42,"['이어령', '에세이집', '한국', '탐구', '여부']"
176,2022,사피엔스 1(큰글자책),43,"['인간', '역사', '혁명', '호모', '과학']"
177,2023,벌거벗은 한국사: 사건편,21,"['한국사', '역사', '사건', '이야기', '화제']"
178,2023,세계사를 바꾼 10가지 약,109,"['역사', '질병', '인류', '가지', '이야기']"
179,2022,최초의 역사 수메르,46,"['수메르', '최초', '역사', '문명', '점토']"
180,2023,헤리티지: 대한민국의 유산,10,"['세대', '경험', '기적을', '사람', '나라']"
181,2022,역사가 당신을 강하게 만든다,48,"['역사', '역사교육', '실패', '논리', '비판']"
182,2023,서양미술사,22,"['미술', '서양', '미술사', '역사', '브리']"
